Type,ID,SedRed,Cost,Duck
WCMO,8785,3.218,5707.537,2.619
WCMO,8786,13.453,7958.94,5.363
WCMO,8787,10.697,7352.573,4.778
WCMO,8788,11.92,7621.656,5.048
WCMO,8789,2.768,5620.133,2.463
WCMO,8790,3.836,5859.58,2.899
WCMO,8791,8.46,6895.942,4.306
WCMO,8792,2.92,5654.234,2.527
WCMO,8793,102.558,38039.813,15.057
WCMO,8794,2.705,5597.788,2.424
WCMO,8795,2.856,5631.046,2.495
WCMO,8796,9.569,7115.309,4.562
WCMO,8797,2.835,5626.488,2.483
WCMO,8798,11.877,7662.052,5.102
WCMO,8863,4.816,11084.463,3.829
WCMO,8864,39.799,16255.767,12.296
WCMO,8865,9.261,17414.593,5.71
WCMO,8866,3.408,789.096,3.262
WCMO,8867,3.364,5650.418,2.957
WCMO,8868,12.775,9121.417,7.464
WCMO,8869,4.431,1152.678,3.946
WCMO,8870,3.293,5620.024,2.503
WCMO,8871,17.106,3223.162,5.696
WCMO,8872,177.887,39511.086,18.764
WCMO,8873,15.91,7997.574,5.488
WCMO,8874,15.416,8088.289,5.607
WCMO,8875,3.481,5697.361,2.671
WCMO,8876,18.242,8654.986,6.127
WCMO,8877,4.46,5839.82,2.92
WCMO,8878,19.948,8759.034,6.184
WCMO,8879,31.481,10936.035,7.799
WCMO,8880,10.429,6964.272,4.481
WCMO,8881,42.158,13213.597,9.192
WCMO,8882,6.284,6258.813,3.596
WCMO,8883,7.322,6466.74,3.892
WCMO,8884,3.755,5752.292,2.779
WCMO,8885,2.932,5587.308,2.463
WCMO,8886,57.512,16057.482,10.718
WCMO,8887,19.546,8916.409,6.349
WCMO,8888,14.526,7910.474,5.483
WCMO,8889,5.163,6034.244,3.263
WCMO,8890,3.45,5690.962,2.683
WCMO,8912,6.048,6209.702,3.582
WCMO,8913,24.594,14686.991,7.082
WCMO,8914,9.254,6839.112,4.403
WCMO,8915,9.804,6961.184,4.557
WCMO,8916,10.672,13141.423,4.79
WCMO,8917,11.337,7267.846,4.909
WCMO,8918,4.886,5977.271,3.22
WCMO,8919,14.019,12804.563,5.477
WCMO,8920,3.079,5611.854,2.538
WCMO,8921,20.29,9059.39,6.581
WCMO,8922,36.464,12062.739,8.655
WCMO,8923,3.579,5715.833,2.764
WCMO,8924,26.681,10104.629,7.342
WCMO,8925,5.211,6042.313,3.315
WCMO,8926,3.521,5704.319,2.73
WCMO,8927,9.047,6809.674,4.37
WCMO,8928,12.869,12574.512,5.237
WCMO,8929,6.716,11976.058,3.807
WCMO,8930,63.294,32944.837,11.451
WCMO,8931,3.247,5650.443,2.636
WCMO,8943,14.703,8918.146,1.762
WCMO,8952,2.999,10588.554,2.912
WCMO,8953,6.822,6106.152,4
WCMO,8954,5.381,5823.303,3.45
WCMO,8955,5.681,1053.847,3.108
WCMO,9017,34.081,20030.01,11.734
WCMO,9018,3.404,10697.638,3.102
WCMO,9019,8.048,11950.88,3.486
WCMO,9020,5.285,7036.773,3.408
WCMO,9021,3.763,6106.624,2.906
WCMO,9022,8.074,7374.499,4.252
WCMO,9023,8.416,11723.741,3.696
WCMO,9024,7.986,1599.184,4.231
WCMO,9025,28.198,16558.902,6.39
WCMO,9026,6.404,11311.493,3.23
WCMO,9027,7.646,11565.995,3.529
WCMO,9028,11.636,7383.588,4.344
WCMO,9029,15.774,8231.465,5.053
WCMO,9030,18.354,8652.05,6.349
WCMO,9031,26.667,15225.554,6.46
WCMO,9032,17.082,7496.765,5.287
WCMO,9033,451.997,168072.757,26.155
WCMO,9034,77.288,30382.379,11.044
WCMO,9035,4.269,15874.12,2.645
WCMO,9036,5.946,5868.811,3.112
WCMO,9037,7.586,6553.605,3.519
WCMO,9038,106.646,20285.358,13.014
WCMO,9039,19.233,13940.517,5.628
WCMO,9051,5.242,11045.074,3.483
WCMO,9052,4.793,5955.562,3.326
WCMO,9053,9.951,11984.147,4.786
WCMO,9054,8.911,6776.617,4.547
WCMO,9055,5.125,6021.707,3.443
WCMO,9056,37.959,17338.127,9.221
WCMO,9057,5.68,6132.354,3.637
WCMO,9058,17.426,13474.841,6.338
WCMO,9059,3.075,612.991,2.678
WCMO,9060,15.727,8136.044,6.033
WCMO,9061,20.595,14106.958,6.898
WCMO,9062,4.746,946.117,3.325
WCMO,9063,13.201,6755.163,4.509
WCMO,9064,4.773,5634.274,2.716
WCMO,9065,6.539,10869.022,3.178
WCMO,9066,101.905,29638.912,15.169
WCMO,9067,8.746,6162.525,3.688
WCMO,9068,7.557,6506.733,4.156
WCMO,9069,16.531,8296.264,6.16
WCMO,9070,9.793,12374.08,3.879
WCMO,9071,9.236,6841.522,4.608
WCMO,9072,6.412,11554.076,3.129
WCMO,9073,30.582,17138.255,6.744
WCMO,9074,6.651,6252.869,3.182
WCMO,9075,5.95,6108.451,3.011
WCMO,9076,472.643,175624.396,26.932
WCMO,9077,145.096,44474.379,14.831
WCMO,9078,20.291,8825.451,5.57
WCMO,9079,5.464,6017.838,2.894
WCMO,9080,15.765,13780.508,4.924
WCMO,9081,14.147,7666.3,4.654
WCMO,9082,20.889,15010.859,5.657
WCMO,9083,47.165,21049.291,8.391
WCMO,9084,8.104,11964.463,3.524
WCMO,9085,8.243,6535.798,3.562
WCMO,9086,6.397,6191.671,3.12
WCMO,9087,23.994,10756.729,6.063
WCMO,9088,31.329,28950.241,6.81
WCMO,9089,8.816,12445.706,3.935
WCMO,9090,5.122,11227.493,2.805
WCMO,9138,11.622,13403.323,5.212
WCMO,9139,6.479,1291.827,3.889
WCMO,9140,33.504,11449.201,8.699
WCMO,9141,19.297,3847.958,6.726
WCMO,9142,95.844,59037.45,14.734
WCMO,9143,7.309,7803.2,4.15
WCMO,9144,5.449,11014.953,2.927
WCMO,9149,15.668,14556.174,6.092
WCMO,9150,4.592,16282.579,3.317
WCMO,9151,47.461,32317.582,10.351
WCMO,9152,8.58,12494.721,4.515
WCMO,9153,11.735,13412.273,5.268
WCMO,9154,4.098,6571.712,3.118
WCMO,9155,4.835,5957.132,3.397
WCMO,9156,8.432,6669.385,4.457
WCMO,9157,9.155,13511.43,4.655
WCMO,9159,8.013,1095.41,3.705
WCMO,9160,9.813,7138.705,4.508
WCMO,9161,5.812,6021.746,3.107
WCMO,9162,18.393,9009.983,6.169
WCMO,9163,225.967,54655.8,21.807
WCMO,9164,19.52,9255.832,6.407
WCMO,9170,7.369,11651.419,4.005
WCMO,9171,9.54,11677.401,4.022
WCMO,9172,10.655,12387.955,4.812
WCMO,9173,146.214,47882.594,17.838
WCMO,9174,3.719,10880.756,3.358
WCMO,9175,11.17,8476.354,6.666
WCMO,9176,9.731,7974.764,6.169
WCMO,9177,6.448,6830.995,4.844
WCMO,9178,10.505,8244.555,6.445
WCMO,9179,260.001,93105.506,33.673
WCMO,9180,5.363,11314.966,4.256
WCMO,9181,7.894,12112.659,5.403
WCMO,9182,3.596,758.222,3.243
WCMO,9183,6.595,981.21,3.504
WCMO,9197,8,6337.598,4.422
WCMO,9198,2.906,5584.599,2.922
WCMO,9206,7.315,6203.129,4.196
WCMO,9207,9.235,1619.576,4.879
WCMO,9208,23.273,4445.577,8.093
WCMO,9235,5.285,5996.501,3.056
WCMO,9236,3.702,5698.011,2.553
WCMO,9237,3.749,692.614,2.539
WCMO,9238,11.325,2135.852,4.475
WCMO,9239,21.247,3927.679,6.054
WCMO,9240,83.312,15422.111,11.973
WCMO,9241,27.842,5147.549,6.956
WCMO,9242,3.817,705.326,2.564
WCMO,9273,15.369,7101.756,5.098
WCMO,9274,16.766,7293.073,5.32
WCMO,9275,11.228,11535.222,4.368
WCMO,9276,11.821,11616.338,4.488
WCMO,9277,9.927,11357.254,4.114
WCMO,9278,5.708,849.291,3.259
WCMO,9279,85.595,22411.104,12.452
WCMO,9280,107.39,19429.344,13.322
WCMO,9281,25.568,8338.431,6.416
WCMO,9282,4.798,5655.76,2.845
WCMO,9283,110.291,59863.412,16.127
WCMO,9284,3.407,678.931,2.869
WCMO,9285,4.53,619.18,2.763
WCMO,9286,7.165,11427.884,4.184
WCMO,9287,4.805,10957.455,3.417
WCMO,9288,5.989,6672.964,3.836
WCMO,9289,11.269,2125.266,4.468
WCMO,9290,4.502,848.945,2.826
WCMO,9298,4.834,719.178,3.002
WCMO,9299,3.933,5585.085,2.71
WCMO,9306,10.404,1422.496,4.19
WCMO,9307,30.553,9021.501,7.084
WCMO,9308,7.574,6035.369,3.605
WCMO,9309,35.102,9645.087,7.646
WCMO,9310,13.622,11862.772,4.826
WCMO,9311,11.233,7448.217,4.856
WCMO,9312,4.99,6087.178,3.224
WCMO,9313,4.997,6088.856,3.216
WCMO,9314,3.798,5827.438,2.812
WCMO,9315,22.3,9862.539,6.811
WCMO,9316,22.227,9846.732,6.783
WCMO,9317,24.138,10263.874,7.08
WCMO,9318,109.865,29039.061,15.231
WCMO,9326,18.151,12778.107,5.95
WCMO,9327,53.576,17846.52,9.951
WCMO,9328,18.126,7774.369,5.954
WCMO,9329,19.27,7635.814,5.764
WCMO,9330,7.207,6102.879,3.737
WCMO,9331,3.272,5725.393,3.049
WCMO,9332,19.263,11300.154,8.987
WCMO,9333,30.703,9521.38,7.599
WCMO,9334,4.005,5612.877,2.794
WCMO,9335,11.519,6762.822,4.726
WCMO,9336,15.688,7401.077,5.547
WCMO,9337,19.487,7982.655,6.171
WCMO,9338,5.368,5821.447,3.244
WCMO,9343,33.381,17485.829,8.549
WCMO,9344,24.397,10502.88,7.336
WCMO,9354,2.863,5583.107,2.747
WCMO,9355,5.451,6483.84,4.376
WCMO,9356,26.164,13297.234,10.376
WCMO,9357,3.821,5916.278,3.431
WCMO,9358,339.203,120883.885,38.865
WCMO,9359,241.619,86837.645,32.492
WCMO,9360,3.287,5726.341,2.68
WCMO,9361,8.266,11827.171,4.242
WCMO,9362,4.771,6054.47,3.216
WCMO,9363,3.177,5702.115,2.635
WCMO,9364,24.368,10463.414,7.308
WCMO,9365,5.608,6239.426,3.495
WCMO,9366,9.789,7130.348,4.571
WCMO,9367,14.376,8129.258,5.542
WCMO,9368,20.043,9363.906,6.577
WCMO,9369,8.359,6873.209,4.283
WCMO,9370,9.815,7136.083,4.588
WCMO,9371,2.692,5585.664,2.404
WCMO,9372,42.991,14369.364,9.64
WCMO,9373,5.627,6268.662,3.538
WCMO,9374,10.847,2012.336,4.299
WCMO,9375,47.436,8807.459,9.027
WCMO,9376,7.941,1473.054,3.684
WCMO,9377,84.979,15849.152,12.107
WCMO,9388,50.37,27295.858,9.773
WCMO,9389,5.205,1398.187,4.274
WCMO,9390,137.798,51520.917,24.691
WCMO,9391,5.612,6056.71,3.241
WCMO,9392,8.865,6959.561,4.404
WCMO,9393,15.332,8389.929,5.784
WCMO,9394,8.049,6779.026,4.205
WCMO,9395,2.669,5589.668,2.419
WCMO,9396,22.031,9872.069,6.962
WCMO,9397,3.564,5787.612,2.791
WCMO,9398,2.723,5601.753,2.437
WCMO,9399,56.565,17523.51,11.162
WCMO,9400,6.301,6392.61,3.713
WCMO,9401,5.006,6106.285,3.309
WCMO,9402,3.053,5674.735,2.59
WCMO,9403,15.174,8354.843,5.784
WCMO,9404,12.673,7801.671,5.295
WCMO,9405,8.306,6835.919,4.291
WCMO,9406,3.406,5752.762,2.748
WCMO,9407,46.001,10181.19,10.119
WCMO,9408,2.725,5592.895,2.428
WCMO,9409,2.8,633.358,2.522
WCMO,9425,17.607,15332.304,8.403
WCMO,9426,8.796,11335.076,4.182
WCMO,9427,184.601,37564.007,19.074
WCMO,9428,5.257,5797.891,3.248
WCMO,9429,5.207,6398.923,4.288
WCMO,9430,3.343,20804.322,3.278
WCMO,9431,30.042,25336.861,11.676
WCMO,9432,18.465,13479.289,5.891
WCMO,9433,3.39,5638.124,2.525
WCMO,9434,142.136,36949.205,16.429
WCMO,9435,3.494,5657.773,2.566
WCMO,9436,3.249,5717.892,2.68
WCMO,9437,10.303,6940.561,4.413
WCMO,9438,4.509,5996.505,3.173
WCMO,9439,45.143,15222.051,10.171
WCMO,9452,5.355,11350.802,4.233
WCMO,9453,109.704,31323.356,14.643
WCMO,9454,4.008,10914.212,3.485
WCMO,9455,3.599,5781.485,3.214
WCMO,9456,5.883,6522.354,4.512
WCMO,9457,5.929,11537.27,4.515
WCMO,9458,6.442,11703.688,4.758
WCMO,9459,6.458,11708.819,4.76
WCMO,9460,17.171,15190.609,8.359
WCMO,9461,42.073,27938.67,13.212
WCMO,9462,126.667,55223.868,23.2
WCMO,9463,11.162,18236.189,6.619
WCMO,9464,3.049,5603.182,2.853
WCMO,9465,5.952,11544.634,4.558
WCMO,9483,3.653,5687.692,2.655
WCMO,9484,5.373,6076.378,3.326
WCMO,9485,5.429,6022.177,3.235
WCMO,9486,13.027,7453.909,4.992
WCMO,9487,28.686,10408.274,7.399
WCMO,9488,4.275,5856.44,2.971
WCMO,9489,26.272,10030.315,7.195
WCMO,9490,16.442,8097.818,5.596
WCMO,9491,6.727,6347.597,3.722
WCMO,9492,3.964,5896.698,3.014
WCMO,9493,187.598,40646.812,19.102
WCMO,9494,3.984,5750.05,2.772
WCMO,9495,6.551,11233.56,3.564
WCMO,9496,48.154,15904.494,10.522
WCMO,9497,79.482,25023.487,12.446
WCMO,9498,39.249,17403.607,8.713
WCMO,9534,71.082,18780.278,11.938
WCMO,9535,80.128,20358.598,12.661
WCMO,9536,4.61,5923.552,3.093
WCMO,9537,14.686,7942.494,5.52
WCMO,9538,58.322,16221.427,10.825
WCMO,9539,24.259,9626.862,6.927
WCMO,9540,30.415,10860.78,7.835
WCMO,9541,5.332,6068.231,3.345
WCMO,9542,10.789,7161.55,4.731
WCMO,9543,4.785,5958.611,3.166
WCMO,9553,5.563,5883.348,3.518
WCMO,9554,4.441,5600.74,2.895
WCMO,9555,81.022,20891.159,15.014
WCMO,9556,168.774,38173.103,21.62
WCMO,9557,5.622,6255.126,3.552
WCMO,9558,5.085,786.958,3.355
WCMO,9559,5.765,6184.781,3.452
WCMO,9560,5.178,5805.728,3.382
WCMO,9561,9.565,12168.554,4.669
WCMO,9562,4.364,5641.307,3.023
WCMO,9563,30.774,18375.078,9.191
WCMO,9564,10.19,6824.675,5.056
WCMO,9565,7.464,1272.13,4.238
WCMO,9566,10.349,15206.927,6.35
WCMO,9567,21.926,4358.182,6.763
WCMO,9568,13.472,7677.606,5.284
WCMO,9569,4.502,5901.706,3.061
WCMO,9570,17.501,3478.463,6.034
WCMO,9571,5.95,6182.413,3.52
WCMO,9572,8.827,6768.29,4.293
WCMO,9573,11.309,2259.951,4.871
WCMO,9574,4.073,11195.286,2.932
WCMO,9575,26.367,5048.791,7.267
WCMO,9576,24.692,9701.61,7.027
WCMO,9577,30.999,5977.099,7.905
WCMO,9578,4.733,5945.719,3.151
WCMO,9579,18.687,3744.14,6.265
WCMO,9580,5.296,6061.054,3.34
WCMO,9581,3.502,5699.625,2.713
WCMO,9582,14.117,7523.662,5.994
WCMO,9610,5.211,6043.865,3.323
WCMO,9611,5.429,22106.961,3.424
WCMO,9612,8.665,6735.924,4.312
WCMO,9613,20.521,14111.839,6.61
WCMO,9614,12.148,18574.473,5.126
WCMO,9615,6.575,6317.169,3.746
WCMO,9616,4.794,10960.355,3.202
WCMO,9617,4.645,16363.822,3.163
WCMO,9618,3.841,5767.967,2.884
WCMO,9619,16.559,19863.17,5.983
WCMO,9620,5.221,5814.402,3.407
WCMO,9621,0,0,0
WCMO,9622,43.53,31987.375,10.997
WCMO,9623,17.712,3336.702,6.908
WCMO,9624,191.414,42520.456,23.096
WCMO,9625,45.488,18705.349,11.18
WCMO,9626,4.911,6018.645,3.214
WCMO,9627,5.341,11074.931,3.298
WCMO,9628,18.885,14842.492,7.007
WCMO,9629,30.233,10616.53,9.008
WCMO,9630,10.588,12694.628,5.117
WCMO,9631,5.708,882.176,3.558
WCMO,9632,5.217,5786.313,3.348
WCMO,9633,80.078,37312.374,14.734
WCMO,9634,5.395,821.17,3.428
WCMO,9651,8.895,6782.833,4.41
WCMO,9652,4.79,16409.278,3.221
WCMO,9653,9.707,6947.453,4.598
WCMO,9654,4.617,11358.926,3.18
WCMO,9655,3.96,5793.676,2.947
WCMO,9656,4.205,10843.017,3.037
WCMO,9657,5.964,11751.388,3.602
WCMO,9658,32.266,24157.596,8.269
WCMO,9675,18.553,8691.604,6.328
WCMO,9676,3.026,10606.493,2.559
WCMO,9677,6.516,11306.012,3.749
WCMO,9678,4.686,10932.14,3.198
WCMO,9679,29.353,10608.944,7.859
WCMO,9680,62.529,27069.729,11.395
WCMO,9681,39.586,12646.155,9.14
WCMO,9682,6.301,11840.872,3.702
WCMO,9683,30.711,10922.367,8.02
WCMO,9684,117.812,27770.16,15.843
WCMO,9685,7.088,12086.325,3.913
WCMO,9686,7.318,6466.609,3.973
WCMO,9687,6.524,11307.508,3.772
WCMO,9688,3.7,10741.55,2.832
WCMO,9689,4.447,5884.546,3.123
WCMO,9690,5.077,16494.364,3.33
WCMO,9691,3.287,5653.801,2.686
WCMO,9692,34.069,46808.165,8.511
WCMO,9693,4.067,5815.185,2.99
WCMO,9694,3.438,5689.045,2.753
WCMO,9695,146.283,64664.757,17.604
WCMO,9696,4.665,5935.074,3.212
WCMO,9697,77.299,24801.609,12.803
WCMO,9698,27.836,17494.967,7.708
WCMO,9699,8.532,11747.537,3.727
WCMO,9700,10.313,12112.514,4.126
WCMO,9701,11.042,12261.846,4.246
WCMO,9702,4.988,11026.162,2.875
WCMO,9703,24.227,14746.754,6.179
WCMO,9704,10,12048.331,4.033
WCMO,9705,107.733,25513.892,13.195
WCMO,9706,8.033,11645.323,3.625
WCMO,9707,172.238,54872.079,16.782
WCMO,9708,5.799,16193.162,3.087
WCMO,9709,6.928,11418.865,3.358
WCMO,9724,6.359,11302.383,3.247
WCMO,9725,35.924,41794.232,7.817
WCMO,9726,27.927,15483.949,6.653
WCMO,9727,5.548,6141.391,3.051
WCMO,9728,25.884,8613.486,6.406
WCMO,9729,28.025,15529.309,6.702
WCMO,9730,11.263,17317.661,4.345
WCMO,9731,165.445,32850.651,16.201
WCMO,9732,18.86,8515.969,5.378
WCMO,9733,195.258,66767.554,17.261
WCMO,9734,17.538,8269.368,5.192
WCMO,9735,8.443,6573.059,3.611
WCMO,9736,7.923,1110.849,3.585
WCMO,9754,11.278,6499.383,4.188
WCMO,9755,11.185,6486.928,4.165
WCMO,9756,246.617,60650.644,19.575
WCMO,9757,150.636,34864.194,15.311
WCMO,9758,202.258,58138.871,17.696
WCMO,9759,54.539,12524.659,9.462
WCMO,9760,24.396,14688.258,6.303
WCMO,9761,42.017,10885.734,8.373
WCMO,9762,20.977,8020.327,6.007
WCMO,9763,7.193,6035.185,3.514
WCMO,9764,29.624,13786.782,6.693
WCMO,9765,33.329,9632.597,7.449
WCMO,9766,726.378,236733.229,34.129
WCMO,9768,12.645,13677.048,5.479
WCMO,9769,19.065,7744.911,5.749
WCMO,9770,130.763,42255.542,14.99
WCMO,9771,4.15,5597.19,2.676
WCMO,9813,4.995,1199.026,4.056
WCMO,9814,4.587,11070.202,3.843
WCMO,9815,40.165,26966.833,12.831
WCMO,9816,4.27,10970.348,3.666
WCMO,9817,3.327,673.434,3.038
WCMO,9818,35.184,25380.919,11.936
WCMO,9819,6.842,11780.847,4.943
WCMO,9820,65.532,32032.968,17.365
WCMO,9821,16.282,24761.601,8.091
WCMO,9822,9.473,21363.382,4.067
WCMO,9852,23.112,13359.011,6.558
WCMO,9853,26.769,8918.875,7.076
WCMO,9854,5.785,5885.303,3.361
WCMO,9855,315.849,79683.688,24.578
WCMO,9858,16.713,31113.689,5.258
WCMO,9859,4.149,6164.738,2.658
WCMO,9860,12.431,9604.144,4.597
WCMO,9861,5.192,6457.605,2.977
WCMO,9862,4.766,16335.492,2.845
WCMO,9863,153.774,81904.341,16.202
WCMO,9864,7.871,12828.785,4.391
WCMO,9865,34.837,17104.577,9.094
WCMO,9866,6.418,11279.017,3.962
WCMO,9867,126.988,44640.626,17.335
WCMO,9868,7.333,6091.106,3.673
WCMO,9869,4.337,645.209,2.818
WCMO,9870,62.095,18615.951,10.245
WCMO,9871,8.477,1578.624,3.821
WCMO,9872,11.592,2158.94,4.475
WCMO,9873,10.321,7831.222,4.185
WCMO,9874,11.524,9249.882,4.454
WCMO,9875,3.879,5739.955,2.585
WCMO,9876,6.384,6217.974,3.317
WCMO,9877,6.442,6808.809,3.323
WCMO,9878,11.072,23016.783,4.32
WCMO,9879,3.856,735.657,2.579
WCMO,9880,3.927,6069.829,2.578
WCMO,9881,13.884,10142.362,4.878
WCMO,9882,25.841,9931.298,6.684
WCMO,9883,3.919,747.676,2.602
WCMO,9884,25.42,19139.141,6.555
WCMO,9885,4.234,807.735,2.699
WCMO,9886,18.624,20219.248,5.683
WCMO,9887,4.395,5838.472,2.742
WCMO,9888,7.632,17138.448,3.63
WCMO,9889,3.442,640.82,2.431
WCMO,9890,11.851,23320.962,4.519
WCMO,9891,387.748,308211.482,25.695
WCMO,9892,6.344,11210.325,3.317
WCMO,9893,6.462,16767.408,3.313
WCMO,9901,98.527,23244.633,13.036
WCMO,9932,49.154,12328.514,10.234
WCMO,9933,24.965,23993.633,8.187
WCMO,9934,16.534,7995.628,6.56
WCMO,9935,10.889,12753.506,5.211
WCMO,9936,5.225,787.85,3.362
WCMO,9937,59.931,10297.751,12.176
WCMO,9938,76.271,12958.165,13.643
WCMO,9939,4.925,905.737,2.903
WCMO,9942,15.565,7893.824,6.513
WCMO,9943,2.997,5578.854,2.902
WCMO,9944,5.757,11296.723,3.59
WCMO,9945,20.424,3767.79,7.484
WCMO,9946,6.56,6524.705,3.888
WCMO,9947,15.76,12853.95,6.52
WCMO,9948,44.92,23877.604,11.5
WCMO,9949,8.533,1425.734,4.562
WCMO,9951,253.593,65857.932,21.895
WCMO,9952,14.16,7167.153,5.247
WCMO,9953,5.029,5769.475,3.129
WCMO,9954,7.808,6194.871,3.887
WCMO,9955,8.004,6224.857,3.949
WCMO,9956,7.66,1172.172,3.844
WCMO,9957,41.13,13975.28,9.326
WCMO,9958,2.887,5628.973,2.465
WCMO,9959,23.925,10217.173,7.107
WCMO,9960,361.573,89200.39,27.602
WCMO,9961,7.645,6665.877,4.013
WCMO,9962,4.789,1043.526,3.179
WCMO,9984,0,0,0
WCMO,9987,0,0,0
WCMO,9992,0,0,0
WCMO,9993,36.255,11871.106,10.176
WCMO,10002,36.358,7080.575,10.222
WCMO,10003,5.846,5937.558,3.722
WCMO,10004,11.298,6979.963,5.428
WCMO,10005,18.397,8370.574,7.075
WCMO,10006,6.714,1082.184,4.02
WCMO,10007,14.778,7678.164,6.333
WCMO,10008,2.844,5643.425,2.557
WCMO,10009,4.945,6118.685,3.366
WCMO,10010,2.831,5640.272,2.55
WCMO,10011,5.926,1340.657,3.696
WCMO,10012,3.539,5800.531,2.853
WCMO,10021,5.47,6233.243,3.479
WCMO,10022,5.082,11107.234,3.283
WCMO,10023,44.706,14757.129,9.735
WCMO,10024,5.213,6159.006,3.356
WCMO,10025,213.286,52706.56,21.603
WCMO,10026,8.023,6783.876,4.191
WCMO,10027,6.105,6357.246,3.651
WCMO,10028,36.317,13082.358,8.879
WCMO,10029,35.003,12789.57,8.728
WCMO,10030,5.442,6209.872,3.433
WCMO,10055,3.611,5843.146,3.335
WCMO,10056,3.535,5816.791,3.285
WCMO,10057,74.444,29848.587,18.122
WCMO,10058,125.934,47707.599,23.692
WCMO,10059,4.767,6335.663,4.208
WCMO,10060,5.717,6576.433,4.561
WCMO,10069,13.626,3083.269,5.569
WCMO,10070,60.041,23093.997,11.473
WCMO,10071,3.715,5837.55,2.874
WCMO,10072,7.091,6598.742,3.977
WCMO,10073,5.462,6231.465,3.507
WCMO,10074,17.101,8856.581,6.201
WCMO,10075,23.913,10185.227,7.225
WCMO,10076,7.79,6756.319,4.172
WCMO,10077,2.602,5592.901,2.435
WCMO,10078,5.578,6271.368,3.562
WCMO,10079,4.114,5927.367,3.037
WCMO,10080,3.336,5751.931,2.733
WCMO,10081,10.609,7299.022,4.818
WCMO,10082,4.532,6021.76,3.188
WCMO,10100,40.395,18391.714,9.153
WCMO,10101,48.28,20084.623,10.046
WCMO,10102,15.061,12114.846,5.459
WCMO,10111,112.499,21894.098,15.46
WCMO,10136,4.584,10682.04,2.908
WCMO,10137,4.282,5637.011,2.808
WCMO,10138,48.134,6821.155,9.229
WCMO,10139,6.287,5935.487,3.412
WCMO,10140,20.356,11925.943,9.324
WCMO,10141,3.488,830.24,3.223
WCMO,10142,18.723,11334.873,8.933
WCMO,10143,4.186,5836.989,3.016
WCMO,10144,169.894,104600.057,18.95
WCMO,10145,3.322,10975.559,2.691
WCMO,10173,4.298,5861.643,3.062
WCMO,10174,5.382,12090.116,3.425
WCMO,10175,216.727,76158.171,21.389
WCMO,10176,4.519,10905.89,3.147
WCMO,10177,8.8,6764.271,4.408
WCMO,10178,12.618,13715.469,5.252
WCMO,10179,4.343,5666.354,2.713
WCMO,10180,7.593,11165.136,3.588
WCMO,10181,25.329,8708.637,6.41
WCMO,10182,4.151,636.963,2.657
WCMO,10183,6.18,948.287,3.244
WCMO,10184,32.818,9858.556,7.36
WCMO,10185,5.544,850.699,3.078
WCMO,10186,57.39,18453.857,9.668
WCMO,10187,11.617,1782.873,4.454
WCMO,10188,46.148,11726.67,8.638
WCMO,10189,63.906,24455.293,10.284
WCMO,10190,4.294,10630.181,2.667
WCMO,10191,19.08,23927.239,5.591
WCMO,10192,15.92,7337.486,5.112
WCMO,10193,578.855,158627.452,31.013
WCMO,10194,8.678,11273.937,3.784
WCMO,10195,9.127,11339.792,3.873
WCMO,10196,13.065,6918.134,4.643
WCMO,10197,5.705,5837.325,3.065
WCMO,10198,7.06,11036.347,3.442
WCMO,10199,7.043,1033.79,3.419
WCMO,10200,4.358,639.68,2.687
WCMO,10201,5.617,10824.408,3.04
WCMO,10202,5.229,767.435,2.949
WCMO,10203,4.892,717.945,2.85
WCMO,10204,9.625,11413.01,3.982
WCMO,10268,7.934,12125.296,5.422
WCMO,10269,6.851,1783.763,4.96
WCMO,10270,9.935,17756.456,6.2
WCMO,10271,3.998,884.725,3.492
WCMO,10272,3.433,5706.755,3.126
WCMO,10273,25.437,22285.004,10.064
WCMO,10274,3.449,10712.005,3.137
WCMO,10275,34.11,15596.305,8.825
WCMO,10276,10.382,6811.746,0.587
WCMO,10278,3.76,5895.301,3.442
WCMO,10279,6.347,6904.729,5.025
WCMO,10280,8.666,7603.527,5.862
WCMO,10281,8.527,6304.846,4.069
WCMO,10282,6.519,6924.201,4.934
WCMO,10283,5.104,6413.246,4.231
WCMO,10284,6.437,6819.469,4.95
WCMO,10285,2.758,585.9,2.796
WCMO,10286,10.855,8607.962,6.912
WCMO,10287,2.846,5618.851,2.86
WCMO,10288,11.834,13973.491,7.289
WCMO,10289,2.879,5630.934,2.886
WCMO,10290,16.096,10565.64,8.617
WCMO,10291,14.625,15016.021,8.148
WCMO,10292,8.777,2801.946,6.116
WCMO,10293,3.087,5615.705,2.89
WCMO,10294,113.907,55947.479,21.986
WCMO,10295,19.84,21474.735,9.412
WCMO,10296,10.494,8227.092,6.616
WCMO,10297,33.7,15889.51,12.166
WCMO,10298,47.943,25866.01,14.711
WCMO,10299,3.061,15649.083,2.959
WCMO,10300,49.799,26515.562,14.951
WCMO,10301,8.367,2488.983,5.79
WCMO,10302,5.456,16479.225,4.47
WCMO,10303,5.182,11384.447,4.322
WCMO,10304,26.14,13254.401,10.609
WCMO,10347,12.176,1707.486,4.402
WCMO,10348,58.834,13305.227,9.69
WCMO,10349,28.947,20992.426,6.782
WCMO,10350,5.772,10885.651,3.155
WCMO,10351,64.664,13759.531,10.014
WCMO,10352,53.406,12506.201,9.223
