Join_Count,TARGET_FID,FNODE_,TNODE_,LPOLY_,RPOLY_,LENGTH,DITCHALL_,DITCHALL_I,UNIQUE_ID,MAJOR,MAJOR_NAME,MINOR5,DITCH_NAME,DITCH_TYPE,COUNTY,TWP,RNG,SEC,PEDIGREE,PEDYEAR,ID,max_flowac,mean_flowl,Join_Cou_1,TARGET_F_1,Subbasin,Area,Elev,ElevMin,ElevMax,SubbasinR,subwatersh,Watershed,budget_rat,Bluff_avgE,River,Subbasin_1,Zone,Subbasin_2,watershed_,Zone_1,gag_loc,Shape_Leng,Shape_Le_1,Le2,X10_,X20_,X30_,X40_,X50_,X60_,X70_,X80_,X90_,Type
3,228,23578,23593,0,0,364.12475813800,16947,138,32074CD77,32,LeSueur River,32074,CD77,PUBLIC DITCH OPEN,BLUE EARTH,107,25,19,MSUWRC,1993,1193,5523.00000000000,67917.40000000000,2,1193,228,8865699.98820000000,305.63155757600,297.00000000000,317.00000000000,219,Lower LeSueur,Le Sueur,LS btwn gauges,0.06000000000,LES,7,3,5,LO,3,BT,20740.00018510000,364.53980419200,364.53980419200,1,1,1,1,1,1,1,1,1,ICMO
3,228,23593,23580,0,0,771.91425672400,16948,138,32074CD77,32,LeSueur River,32074,CD77,PUBLIC DITCH OPEN,BLUE EARTH,107,25,19,MSUWRC,1993,1194,13449.00000000000,67352.90000000000,1,1194,228,8865699.98820000000,305.63155757600,297.00000000000,317.00000000000,219,Lower LeSueur,Le Sueur,LS btwn gauges,0.06000000000,LES,7,3,5,LO,3,BT,20740.00018510000,769.81222416300,769.81222416300,1,1,1,1,1,1,1,1,1,ICMO
3,228,23580,23613,0,0,706.86030684400,16967,138,32074CD77,32,LeSueur River,32074,CD77,PUBLIC DITCH OPEN,BLUE EARTH,107,25,19,MSUWRC,1993,1195,14226.00000000000,66632.20000000000,1,1195,228,8865699.98820000000,305.63155757600,297.00000000000,317.00000000000,219,Lower LeSueur,Le Sueur,LS btwn gauges,0.06000000000,LES,7,3,5,LO,3,BT,20740.00018510000,707.25965847400,707.25965847400,1,1,1,1,1,1,1,1,1,ICMO
3,228,23613,23579,0,0,506.73928715200,16968,138,32074CD77,32,LeSueur River,32074,CD77,PUBLIC DITCH OPEN,BLUE EARTH,107,25,19,MSUWRC,1993,1196,14452.00000000000,65990.70000000000,1,1196,228,8865699.98820000000,305.63155757600,297.00000000000,317.00000000000,219,Lower LeSueur,Le Sueur,LS btwn gauges,0.06000000000,LES,7,3,5,LO,3,BT,20740.00018510000,506.17365665200,506.17365665200,1,1,1,1,1,1,1,1,1,ICMO
4,328,23620,23622,0,0,1446.99338125000,16975,160,32014CD1,32,LeSueur River,32014,CD1,PUBLIC DITCH OPEN,BLUE EARTH,106,25,4,MSUWRC,1993,1197,1239.00000000000,68230.80000000000,1,1197,328,10105499.91300000000,313.73133442200,301.00000000000,320.00000000000,332,Little Cobb,Le Sueur,Cobb Little Cobb,0.06000000000,COB,34,3,5,LO,3,AB,25460.00020930000,1448.78622401000,1448.78622401000,1,1,1,1,1,1,1,1,1,ICMO
4,328,23622,23621,0,0,3239.06571059000,16976,160,32014CD1,32,LeSueur River,32014,CD1,PUBLIC DITCH OPEN,BLUE EARTH,106,25,4,MSUWRC,1993,1198,10652.00000000000,65997.90000000000,1,1198,328,10105499.91300000000,313.73133442200,301.00000000000,320.00000000000,332,Little Cobb,Le Sueur,Cobb Little Cobb,0.06000000000,COB,34,3,5,LO,3,AB,25460.00020930000,3240.31399987000,3240.31399987000,1,1,1,1,1,1,1,1,1,ICMO
4,328,23623,23622,0,0,724.90425481500,16977,161,32014CD1,32,LeSueur River,32014,CD1,PUBLIC DITCH OPEN,BLUE EARTH,106,25,4,MSUWRC,1993,1199,4867.00000000000,67872.70000000000,1,1199,328,10105499.91300000000,313.73133442200,301.00000000000,320.00000000000,332,Little Cobb,Le Sueur,Cobb Little Cobb,0.06000000000,COB,34,3,5,LO,3,AB,25460.00020930000,722.57272134000,722.57272134000,1,1,1,1,1,1,1,1,1,ICMO
3,204,23639,23641,0,0,1170.03852355000,17001,35,32075CD93,32,LeSueur River,32075,CD93,PUBLIC DITCH OPEN,BLUE EARTH,107,26,15,MSUWRC,1993,1200,2284.00000000000,37558.00000000000,1,1200,204,4783100.01437000000,305.82793585700,298.00000000000,314.00000000000,174,Lower Cobb,Le Sueur,LS btwn gauges,0.07000000000,LES,6,3,4,LO,3,BT,13040.00021940000,1169.58705633000,1169.58705633000,1,1,1,1,1,1,1,1,1,ICMO
3,174,23641,23640,0,0,5453.43830516000,17002,35,32075CD93,32,LeSueur River,32075,CD93,PUBLIC DITCH OPEN,BLUE EARTH,107,26,15,MSUWRC,1993,1201,14216.00000000000,34174.60000000000,2,1201,174,5836199.78741000000,304.26601213100,296.00000000000,314.00000000000,141,Lower LeSueur,Le Sueur,LS btwn gauges,0.09000000000,LES,6,3,4,LO,3,BT,18520.00007970000,5454.99091999000,5454.99091999000,1,1,1,1,1,1,1,1,1,ICMO
4,302,23671,23682,0,0,360.50762728300,17038,51,32073CD86,32,LeSueur River,32073,CD86,PUBLIC DITCH OPEN,BLUE EARTH,106,26,4,MSUWRC,1993,1202,4289.00000000000,48511.10000000000,1,1202,302,6946900.06292000000,305.83835955600,298.00000000000,315.00000000000,291,Lower Cobb,Le Sueur,Cobb btwn gauges,0.06000000000,COB,7,3,12,LO,3,BT,17860.00024830000,359.33769295900,359.33769295900,1,1,1,1,1,1,1,1,1,ICMO
4,302,23682,23690,0,0,667.65758193600,17044,51,32073CD86,32,LeSueur River,32073,CD86,PUBLIC DITCH OPEN,BLUE EARTH,106,26,4,MSUWRC,1993,1203,6693.00000000000,48030.90000000000,1,1203,302,6946900.06292000000,305.83835955600,298.00000000000,315.00000000000,291,Lower Cobb,Le Sueur,Cobb btwn gauges,0.06000000000,COB,7,3,12,LO,3,BT,17860.00024830000,666.96862741500,666.96862741500,1,1,1,1,1,1,1,1,1,ICMO
4,302,23690,23673,0,0,857.16805254200,17045,51,32073CD86,32,LeSueur River,32073,CD86,PUBLIC DITCH OPEN,BLUE EARTH,106,26,4,MSUWRC,1993,1204,7729.00000000000,47391.50000000000,1,1204,302,6946900.06292000000,305.83835955600,298.00000000000,315.00000000000,291,Lower Cobb,Le Sueur,Cobb btwn gauges,0.06000000000,COB,7,3,12,LO,3,BT,17860.00024830000,855.79640949900,855.79640949900,1,1,1,1,1,1,1,1,1,ICMO
4,285,23674,23714,0,0,136.12485563200,17069,52,32073CD86,32,LeSueur River,32073,CD86,PUBLIC DITCH OPEN,BLUE EARTH,106,26,4,MSUWRC,1993,1205,22.00000000000,47929.20000000000,1,1205,285,6580099.91308000000,307.37990304100,298.00000000000,314.00000000000,291,Lower Cobb,Le Sueur,Cobb btwn gauges,0.07000000000,COB,10,3,12,LO,3,BT,17560.00023410000,136.65677979700,136.65677979700,1,1,1,1,1,1,1,1,1,ICMO
4,285,23714,23716,0,0,77.85790065070,17071,52,32073CD86,32,LeSueur River,32073,CD86,PUBLIC DITCH OPEN,BLUE EARTH,106,26,4,MSUWRC,1993,1206,6965.00000000000,47780.90000000000,1,1206,285,6580099.91308000000,307.37990304100,298.00000000000,314.00000000000,291,Lower Cobb,Le Sueur,Cobb btwn gauges,0.07000000000,COB,10,3,12,LO,3,BT,17560.00023410000,78.12474804130,78.12474804130,1,1,1,1,1,1,1,1,1,ICMO
4,285,23716,23673,0,0,727.85180449900,17072,52,32073CD86,32,LeSueur River,32073,CD86,PUBLIC DITCH OPEN,BLUE EARTH,106,26,4,MSUWRC,1993,1207,7305.00000000000,47405.70000000000,2,1207,285,6580099.91308000000,307.37990304100,298.00000000000,314.00000000000,291,Lower Cobb,Le Sueur,Cobb btwn gauges,0.07000000000,COB,10,3,12,LO,3,BT,17560.00023410000,729.72149470600,729.72149470600,1,1,1,1,1,1,1,1,1,ICMO
1,291,23673,23720,0,0,1092.16596807000,17076,51,32073CD86,32,LeSueur River,32073,CD86,PUBLIC DITCH OPEN,BLUE EARTH,106,26,4,MSUWRC,1993,1208,15914.00000000000,46546.40000000000,3,1208,291,836799.95349200000,302.24438336500,297.00000000000,308.00000000000,314,Lower Cobb,Le Sueur,Cobb btwn gauges,0.07000000000,COB,10,3,12,LO,3,BT,4980.00003654000,1090.06824947000,1090.06824947000,1,1,1,1,1,1,1,1,1,ICMO
3,314,23720,23672,0,0,1102.89203364000,17077,51,32073CD86,32,LeSueur River,32073,CD86,PUBLIC DITCH OPEN,BLUE EARTH,106,26,4,MSUWRC,1993,1209,23814.00000000000,45506.40000000000,1,1209,314,4417099.96160000000,304.24149328700,292.00000000000,311.00000000000,331,Lower Cobb,Le Sueur,Cobb btwn gauges,0.07000000000,COB,10,3,12,LO,3,BT,16900.00020270000,1101.92400890000,1101.92400890000,1,1,1,1,1,1,1,1,1,ICMO
3,343,23774,23775,0,0,222.45376107000,17123,20,32071CD66,32,LeSueur River,32071,CD66,PUBLIC DITCH OPEN,BLUE EARTH,106,26,7,MSUWRC,1993,1210,3536.00000000000,41489.60000000000,1,1210,343,3683799.87594000000,305.96625766900,289.00000000000,314.00000000000,327,Lower Cobb,Le Sueur,Cobb btwn gauges,0.07000000000,COB,10,3,13,LO,3,BT,15879.99995430000,222.86151530700,222.86151530700,1,1,1,1,1,1,1,1,1,ICMO
1,415,23811,23812,0,0,933.85284961800,17163,444,32062CD97,32,LeSueur River,32062,CD97,PUBLIC DITCH OPEN,BLUE EARTH,106,27,16,MSUWRC,1993,1211,15456.00000000000,42819.80000000000,1,1211,415,4893699.99988000000,304.35241228500,286.00000000000,308.00000000000,353,Lower Maple,Blue Earth,Map btwn gauges,0.19000000000,MAP,13,3,19,LO,3,BT,17899.99985020000,933.22729171600,933.22729171600,1,1,1,1,1,1,1,1,4,ICMO
4,482,23879,23882,0,0,285.65378784700,17229,278,32066CD92,32,LeSueur River,32066,CD92,PUBLIC DITCH OPEN,BLUE EARTH,106,25,30,MSUWRC,1993,1212,305.00000000000,64853.60000000000,1,1212,482,5918200.05320000000,311.44768679700,301.00000000000,317.00000000000,483,Upper Cobb,Le Sueur,Cobb Upper Cobb,0.06000000000,COB,35,2,27,LC,1,AB,16059.99976280000,285.45317359900,285.45317359900,1,1,1,1,1,1,1,1,4,ICMO
4,482,23882,23884,0,0,769.07739569700,17231,278,32066CD92,32,LeSueur River,32066,CD92,PUBLIC DITCH OPEN,BLUE EARTH,106,25,30,MSUWRC,1993,1213,3697.00000000000,64367.00000000000,1,1213,482,5918200.05320000000,311.44768679700,301.00000000000,317.00000000000,483,Upper Cobb,Le Sueur,Cobb Upper Cobb,0.06000000000,COB,35,2,27,LC,1,AB,16059.99976280000,766.49803078400,766.49803078400,1,1,1,1,1,1,1,1,4,ICMO
4,482,23884,23890,0,0,1116.58280159000,17237,278,32066CD92,32,LeSueur River,32066,CD92,PUBLIC DITCH OPEN,BLUE EARTH,106,25,30,MSUWRC,1993,1214,7177.00000000000,63351.00000000000,1,1214,482,5918200.05320000000,311.44768679700,301.00000000000,317.00000000000,483,Upper Cobb,Le Sueur,Cobb Upper Cobb,0.06000000000,COB,35,2,27,LC,1,AB,16059.99976280000,1114.60179425000,1114.60179425000,1,1,1,1,1,1,1,1,4,ICMO
4,482,23890,23892,0,0,193.08854623700,17239,278,32066CD92,32,LeSueur River,32066,CD92,PUBLIC DITCH OPEN,BLUE EARTH,106,25,30,MSUWRC,1993,1215,7318.00000000000,62729.00000000000,1,1215,482,5918200.05320000000,311.44768679700,301.00000000000,317.00000000000,483,Upper Cobb,Le Sueur,Cobb Upper Cobb,0.06000000000,COB,35,2,27,LC,1,AB,16059.99976280000,192.77264932800,192.77264932800,1,1,1,1,1,1,1,1,4,ICMO
4,482,23892,23880,0,0,44.61790960800,17240,278,32066CD92,32,LeSueur River,32066,CD92,PUBLIC DITCH OPEN,BLUE EARTH,106,25,30,MSUWRC,1993,1216,7349.00000000000,62565.10000000000,1,1216,482,5918200.05320000000,311.44768679700,301.00000000000,317.00000000000,483,Upper Cobb,Le Sueur,Cobb Upper Cobb,0.06000000000,COB,35,2,27,LC,1,AB,16059.99976280000,44.49661709580,44.49661709580,1,1,1,1,1,1,1,1,4,ICMO
2,701,19059,23894,0,0,2065.53621147000,17242,286,32067CD5,32,LeSueur River,32067,CD5,PUBLIC DITCH OPEN,BLUE EARTH,106,25,23,MSUWRC,1993,1217,4899.00000000000,86223.20000000000,1,1217,624,8006899.97562000000,314.73735153400,310.00000000000,323.00000000000,563,Little Cobb,Le Sueur,Cobb Little Cobb,0.06000000000,COB,40,2,20,LC,2,AB,17680.00023980000,2070.51473503000,2070.51473503000,1,1,1,1,1,1,1,1,4,ICMO
2,701,23895,23894,0,0,618.16277948100,17243,287,32067CD5,32,LeSueur River,32067,CD5,PUBLIC DITCH OPEN,BLUE EARTH,106,25,23,MSUWRC,1993,1218,4900.00000000000,85431.60000000000,1,1218,624,8006899.97562000000,314.73735153400,310.00000000000,323.00000000000,563,Little Cobb,Le Sueur,Cobb Little Cobb,0.06000000000,COB,40,2,20,LC,2,AB,17680.00023980000,617.15657026400,617.15657026400,1,1,1,1,1,1,1,1,4,ICMO
2,681,23894,23896,0,0,1158.03618329000,17244,286,32067CD5,32,LeSueur River,32067,CD5,PUBLIC DITCH OPEN,BLUE EARTH,106,25,23,MSUWRC,1993,1219,8912.00000000000,84637.30000000000,2,1219,604,7631500.22795000000,317.45959509900,310.00000000000,325.00000000000,563,Little Cobb,Le Sueur,Cobb Little Cobb,0.06000000000,COB,40,2,20,LC,2,AB,19019.99950340000,1160.93788050000,1160.93788050000,1,1,1,1,1,1,1,1,4,ICMO
2,681,23897,23896,0,0,514.19014376000,17245,289,32067CD5,32,LeSueur River,32067,CD5,PUBLIC DITCH OPEN,BLUE EARTH,106,25,23,MSUWRC,1993,1220,71.00000000000,84026.30000000000,1,1220,604,7631500.22795000000,317.45959509900,310.00000000000,325.00000000000,563,Little Cobb,Le Sueur,Cobb Little Cobb,0.06000000000,COB,40,2,20,LC,2,AB,19019.99950340000,513.43082182800,513.43082182800,1,1,1,1,1,1,1,1,4,ICMO
2,681,19059,23898,0,0,1110.75675160000,17246,288,32067CD5,32,LeSueur River,32067,CD5,PUBLIC DITCH OPEN,BLUE EARTH,106,25,23,MSUWRC,1993,1221,4259.00000000000,86842.90000000000,1,1221,604,7631500.22795000000,317.45959509900,310.00000000000,325.00000000000,563,Little Cobb,Le Sueur,Cobb Little Cobb,0.06000000000,COB,40,2,20,LC,2,AB,19019.99950340000,1109.16524580000,1109.16524580000,1,1,1,1,1,1,1,1,4,ICMO
2,681,23898,19059,0,0,1987.03619531000,17247,288,32067CD5,32,LeSueur River,32067,CD5,PUBLIC DITCH OPEN,BLUE EARTH,106,25,23,MSUWRC,1993,1222,7933.00000000000,85207.50000000000,1,1222,604,7631500.22795000000,317.45959509900,310.00000000000,325.00000000000,563,Little Cobb,Le Sueur,Cobb Little Cobb,0.06000000000,COB,40,2,20,LC,2,AB,19019.99950340000,1989.05499983000,1989.05499983000,1,1,1,1,1,1,1,1,4,ICMO
2,681,23899,23898,0,0,1063.64518589000,17248,290,32067CD5,32,LeSueur River,32067,CD5,PUBLIC DITCH OPEN,BLUE EARTH,106,25,23,MSUWRC,1993,1223,1869.00000000000,86889.40000000000,1,1223,604,7631500.22795000000,317.45959509900,310.00000000000,325.00000000000,563,Little Cobb,Le Sueur,Cobb Little Cobb,0.06000000000,COB,40,2,20,LC,2,AB,19019.99950340000,1067.71125320000,1067.71125320000,1,1,1,1,1,1,1,1,4,ICMO
1,628,19059,23900,0,0,3109.32450888000,17249,291,32067CD5,32,LeSueur River,32067,CD5,PUBLIC DITCH OPEN,BLUE EARTH,106,25,23,MSUWRC,1993,1224,8356.00000000000,85731.10000000000,2,1224,551,6645499.90229000000,316.34200586900,310.00000000000,324.00000000000,503,Little Cobb,Le Sueur,Cobb Little Cobb,0.06000000000,COB,40,2,20,LC,2,AB,18879.99989680000,3110.94931519000,3110.94931519000,1,1,1,1,1,1,1,1,4,ICMO
1,628,23901,23900,0,0,200.04959810400,17250,292,32067CD5,32,LeSueur River,32067,CD5,PUBLIC DITCH OPEN,BLUE EARTH,106,25,23,MSUWRC,1993,1225,10429.00000000000,84301.80000000000,1,1225,551,6645499.90229000000,316.34200586900,310.00000000000,324.00000000000,503,Little Cobb,Le Sueur,Cobb Little Cobb,0.06000000000,COB,40,2,20,LC,2,AB,18879.99989680000,200.87253111000,200.87253111000,1,1,1,1,1,1,1,1,4,ICMO
3,553,23902,19059,0,0,2032.19629942000,17251,286,32067CD5,32,LeSueur River,32067,CD5,PUBLIC DITCH OPEN,BLUE EARTH,106,25,23,MSUWRC,1993,1226,43783.00000000000,78765.50000000000,1,1226,503,8498799.87534000000,312.95112251100,306.00000000000,321.00000000000,441,Little Cobb,Le Sueur,Cobb Little Cobb,0.06000000000,COB,40,2,20,LC,2,AB,18680.00008730000,2030.41618176000,2030.41618176000,1,1,1,1,1,1,1,1,4,ICMO
3,553,23903,23902,0,0,842.45200720800,17252,293,32067CD5,32,LeSueur River,32067,CD5,PUBLIC DITCH OPEN,BLUE EARTH,106,25,23,MSUWRC,1993,1227,207.00000000000,80206.70000000000,1,1227,503,8498799.87534000000,312.95112251100,306.00000000000,321.00000000000,441,Little Cobb,Le Sueur,Cobb Little Cobb,0.06000000000,COB,40,2,20,LC,2,AB,18680.00008730000,839.62464283700,839.62464283700,1,1,1,1,1,1,1,1,4,ICMO
4,482,23880,23904,0,0,1559.89447809000,17253,376,32066CD92,32,LeSueur River,32066,CD92,PUBLIC DITCH OPEN,BLUE EARTH,106,25,30,MSUWRC,1993,1228,8654.00000000000,61787.10000000000,2,1228,482,5918200.05320000000,311.44768679700,301.00000000000,317.00000000000,483,Upper Cobb,Le Sueur,Cobb Upper Cobb,0.06000000000,COB,35,2,27,LC,1,AB,16059.99976280000,1561.13631717000,1561.13631717000,1,1,1,1,1,1,1,1,4,ICMO
2,655,23933,23983,0,0,202.61966750000,17305,318,32065CD57,32,LeSueur River,32065,CD57,PUBLIC DITCH OPEN,BLUE EARTH,106,26,23,MSUWRC,1993,1229,1067.00000000000,62502.50000000000,1,1229,578,8585000.00153000000,310.36992428700,302.00000000000,317.00000000000,522,Upper Cobb,Le Sueur,Cobb Upper Cobb,0.06000000000,COB,35,2,27,UM,1,AB,18300.00026920000,203.22510465300,203.22510465300,1,1,1,1,1,1,1,1,4,ICMO
2,655,23950,23984,0,0,184.89220940400,17306,318,32065CD57,32,LeSueur River,32065,CD57,PUBLIC DITCH OPEN,BLUE EARTH,106,26,23,MSUWRC,1993,1230,236.00000000000,61602.10000000000,1,1230,578,8585000.00153000000,310.36992428700,302.00000000000,317.00000000000,522,Upper Cobb,Le Sueur,Cobb Upper Cobb,0.06000000000,COB,35,2,27,UM,1,AB,18300.00026920000,185.49826648900,185.49826648900,1,1,1,1,1,1,1,1,4,ICMO
2,655,23984,23934,0,0,81.13403978130,17307,318,32065CD57,32,LeSueur River,32065,CD57,PUBLIC DITCH OPEN,BLUE EARTH,106,26,23,MSUWRC,1993,1231,5792.00000000000,61478.80000000000,1,1231,578,8585000.00153000000,310.36992428700,302.00000000000,317.00000000000,522,Upper Cobb,Le Sueur,Cobb Upper Cobb,0.06000000000,COB,35,2,27,UM,1,AB,18300.00026920000,81.46656266830,81.46656266830,1,1,1,1,1,1,1,1,4,ICMO
2,655,23983,23985,0,0,559.75498817700,17308,318,32065CD57,32,LeSueur River,32065,CD57,PUBLIC DITCH OPEN,BLUE EARTH,106,26,23,MSUWRC,1993,1232,4999.00000000000,62242.40000000000,1,1232,578,8585000.00153000000,310.36992428700,302.00000000000,317.00000000000,522,Upper Cobb,Le Sueur,Cobb Upper Cobb,0.06000000000,COB,35,2,27,UM,1,AB,18300.00026920000,560.14993801600,560.14993801600,1,1,1,1,1,1,1,1,4,ICMO
2,655,23985,23986,0,0,280.79723940800,17309,318,32065CD57,32,LeSueur River,32065,CD57,PUBLIC DITCH OPEN,BLUE EARTH,106,26,23,MSUWRC,1993,1233,153.00000000000,61924.90000000000,1,1233,578,8585000.00153000000,310.36992428700,302.00000000000,317.00000000000,522,Upper Cobb,Le Sueur,Cobb Upper Cobb,0.06000000000,COB,35,2,27,UM,1,AB,18300.00026920000,280.72414550700,280.72414550700,1,1,1,1,1,1,1,1,4,ICMO
2,655,23986,23950,0,0,218.47585951600,17310,318,32065CD57,32,LeSueur River,32065,CD57,PUBLIC DITCH OPEN,BLUE EARTH,106,26,23,MSUWRC,1993,1234,5403.00000000000,61729.30000000000,1,1234,578,8585000.00153000000,310.36992428700,302.00000000000,317.00000000000,522,Upper Cobb,Le Sueur,Cobb Upper Cobb,0.06000000000,COB,35,2,27,UM,1,AB,18300.00026920000,217.73850591300,217.73850591300,1,1,1,1,1,1,1,1,4,ICMO
2,655,23942,23991,0,0,11.61007347840,17321,319,32065CD57,32,LeSueur River,32065,CD57,PUBLIC DITCH OPEN,BLUE EARTH,106,26,23,MSUWRC,1993,1235,7.00000000000,60736.50000000000,1,1235,578,8585000.00153000000,310.36992428700,302.00000000000,317.00000000000,522,Upper Cobb,Le Sueur,Cobb Upper Cobb,0.06000000000,COB,35,2,27,UM,1,AB,18300.00026920000,11.65770196230,11.65770196230,1,1,1,1,1,1,1,1,4,ICMO
3,572,23991,23938,0,0,748.67318354500,17322,319,32065CD57,32,LeSueur River,32065,CD57,PUBLIC DITCH OPEN,BLUE EARTH,106,26,23,MSUWRC,1993,1236,575.00000000000,60414.60000000000,2,1236,522,8429800.20079000000,309.70915087000,298.00000000000,316.00000000000,443,Upper Cobb,Le Sueur,Cobb Upper Cobb,0.06000000000,COB,35,2,27,LO,1,AB,19280.00031580000,750.04423561200,750.04423561200,1,1,1,1,1,1,1,1,4,ICMO
2,795,24062,24063,0,0,203.28736923300,17390,414,32058CD35,32,LeSueur River,32058,CD35,PUBLIC DITCH OPEN,BLUE EARTH,105,26,22,MSUWRC,1993,1237,7246.00000000000,91047.40000000000,1,1237,718,14704900.08490000000,311.91740168200,306.00000000000,317.00000000000,734,Upper Maple,Le Sueur,Map AB UG,0.06000000000,MAP,50,2,25,UM,2,AB,27179.99989100000,203.20542703700,203.20542703700,1,1,1,1,1,1,1,1,4,ICMO
2,795,24063,24064,0,0,313.81811543600,17391,414,32058CD35,32,LeSueur River,32058,CD35,PUBLIC DITCH OPEN,BLUE EARTH,105,26,22,MSUWRC,1993,1238,7411.00000000000,90782.00000000000,1,1238,718,14704900.08490000000,311.91740168200,306.00000000000,317.00000000000,734,Upper Maple,Le Sueur,Map AB UG,0.06000000000,MAP,50,2,25,UM,2,AB,27179.99989100000,315.12726988100,315.12726988100,1,1,1,1,1,1,1,1,1,ICMO
2,795,24073,24062,0,0,568.50678534400,17400,414,32058CD35,32,LeSueur River,32058,CD35,PUBLIC DITCH OPEN,BLUE EARTH,105,26,22,MSUWRC,1993,1239,7212.00000000000,91639.00000000000,1,1239,718,14704900.08490000000,311.91740168200,306.00000000000,317.00000000000,734,Upper Maple,Le Sueur,Map AB UG,0.06000000000,MAP,50,2,25,UM,2,AB,27179.99989100000,566.52207380700,566.52207380700,1,1,1,1,1,1,1,1,1,ICMO
2,795,24060,24075,0,0,271.93326737000,17403,414,32058CD35,32,LeSueur River,32058,CD35,PUBLIC DITCH OPEN,BLUE EARTH,105,26,22,MSUWRC,1993,1240,300.00000000000,91791.80000000000,1,1240,718,14704900.08490000000,311.91740168200,306.00000000000,317.00000000000,734,Upper Maple,Le Sueur,Map AB UG,0.06000000000,MAP,50,2,25,UM,2,AB,27179.99989100000,272.34935824400,272.34935824400,1,1,1,1,1,1,1,1,4,ICMO
2,795,24075,24073,0,0,154.48056922200,17404,414,32058CD35,32,LeSueur River,32058,CD35,PUBLIC DITCH OPEN,BLUE EARTH,105,26,22,MSUWRC,1993,1241,1674.00000000000,91874.70000000000,1,1241,718,14704900.08490000000,311.91740168200,306.00000000000,317.00000000000,734,Upper Maple,Le Sueur,Map AB UG,0.06000000000,MAP,50,2,25,UM,2,AB,27179.99989100000,154.33933715300,154.33933715300,1,1,1,1,1,1,1,1,4,ICMO
2,795,24064,24082,0,0,876.28630332500,17413,414,32058CD35,32,LeSueur River,32058,CD35,PUBLIC DITCH OPEN,BLUE EARTH,105,26,22,MSUWRC,1993,1242,12664.00000000000,90042.70000000000,1,1242,718,14704900.08490000000,311.91740168200,306.00000000000,317.00000000000,734,Upper Maple,Le Sueur,Map AB UG,0.06000000000,MAP,50,2,25,UM,2,AB,27179.99989100000,876.08308785600,876.08308785600,1,1,1,1,1,1,1,1,1,ICMO
2,795,24082,24085,0,0,263.50064667000,17416,414,32058CD35,32,LeSueur River,32058,CD35,PUBLIC DITCH OPEN,BLUE EARTH,105,26,22,MSUWRC,1993,1243,6.00000000000,89435.10000000000,1,1243,718,14704900.08490000000,311.91740168200,306.00000000000,317.00000000000,734,Upper Maple,Le Sueur,Map AB UG,0.06000000000,MAP,50,2,25,UM,2,AB,27179.99989100000,262.57675505900,262.57675505900,1,1,1,1,1,1,1,1,4,ICMO
2,795,24085,24089,0,0,11.39468892030,17423,414,32058CD35,32,LeSueur River,32058,CD35,PUBLIC DITCH OPEN,BLUE EARTH,105,26,22,MSUWRC,1993,1244,0.00000000000,0.00000000000,1,1244,718,14704900.08490000000,311.91740168200,306.00000000000,317.00000000000,734,Upper Maple,Le Sueur,Map AB UG,0.06000000000,MAP,50,2,25,UM,2,AB,27179.99989100000,11.41521600950,11.41521600950,1,1,1,1,1,1,1,1,1,ICMO
2,795,24089,24092,0,0,865.25779230300,17427,414,32058CD35,32,LeSueur River,32058,CD35,PUBLIC DITCH OPEN,BLUE EARTH,105,26,22,MSUWRC,1993,1245,1839.00000000000,88867.70000000000,1,1245,718,14704900.08490000000,311.91740168200,306.00000000000,317.00000000000,734,Upper Maple,Le Sueur,Map AB UG,0.06000000000,MAP,50,2,25,UM,2,AB,27179.99989100000,868.88184217900,868.88184217900,1,1,1,1,1,1,1,1,1,ICMO
2,795,24092,24061,0,0,1040.20818646000,17428,414,32058CD35,32,LeSueur River,32058,CD35,PUBLIC DITCH OPEN,BLUE EARTH,105,26,22,MSUWRC,1993,1246,187.00000000000,87912.90000000000,1,1246,718,14704900.08490000000,311.91740168200,306.00000000000,317.00000000000,734,Upper Maple,Le Sueur,Map AB UG,0.06000000000,MAP,50,2,25,UM,2,AB,27179.99989100000,1042.24132535000,1042.24132535000,1,1,1,1,1,1,1,1,1,ICMO
2,795,24061,24096,0,0,1164.82565449000,17433,431,32058CD95,32,LeSueur River,32058,CD95,PUBLIC DITCH OPEN,FARIBAULT-BLUE EARTH,105,26,28,MSUWRC,1993,1247,16281.00000000000,86795.40000000000,1,1247,718,14704900.08490000000,311.91740168200,306.00000000000,317.00000000000,734,Upper Maple,Le Sueur,Map AB UG,0.06000000000,MAP,50,2,25,UM,2,AB,27179.99989100000,1167.87917585000,1167.87917585000,1,1,1,1,1,1,1,1,1,ICMO
1,804,24099,19059,0,0,4326.47345972000,17436,1180,32058CD95,32,LeSueur River,32058,CD95,PUBLIC DITCH OPEN,FARIBAULT-BLUE EARTH,105,26,28,MSUWRC,1993,1248,38082.00000000000,88823.90000000000,2,1248,727,495799.98409900000,309.57624042000,305.00000000000,312.00000000000,734,Upper Maple,Le Sueur,Map AB UG,0.06000000000,MAP,50,2,25,UM,2,AB,3879.99998429000,4326.63378451000,4326.63378451000,1,1,1,1,1,1,1,1,1,ICMO
