NCMO ID,River,Zone,HYDSB,SEDSB,SEDSB_R,Watershed,subwatersh,budget_rat,gag_loc_LES,zone_LES,TOPOWAT_LES,HYDSB_LES30SB,L_AtanThta,height_m,arcMapA,SA_AtanTht,Load_pTex,loadTrap,Migration,Retreat,Erate,mean_Slope,aspect,VegComb10,probVeg,Prk,Hal,Pal,FPtrap,autoTEmeas,Ecode,Einterp,EextrapAll,VeMeas,VeAll,VeAll_Veg,Shape_Length,Shape_Area
1452,MAP,3,13,447,,Le Sueur,Lower Maple,Map btwn gauges,,3,MAP,19,218,17.38,4882,3787,122,108,0.03,0.04,0.03,38,W,1,0.73,0,0,0,1,0,1,0.07,0,104,104,104,594.1968428,4881.867894
1453,MAP,3,13,491,,Le Sueur,Lower Maple,Map btwn gauges,,3,MAP,19,184,17.48,5593,3213,280,248,0.06,0.15,0.09,30,NW,1,0.75,0,1,0,1,0,1,0.07,0,289,289,289,568.2490012,5592.569124
1454,MAP,3,13,447,,Le Sueur,Lower Maple,Map btwn gauges,,3,MAP,19,114,16.34,2805,1863,94,82,0.05,0.08,0.05,34,SE,1,0.72,0,1,0,1,0,1,0.08,0,98,98,98,342.6514085,2805.211296
1455,MAP,3,13,447,,Le Sueur,Lower Maple,Map btwn gauges,,3,MAP,19,260,16.9,5358,4402,392,346,0.07,0.15,0.09,39,SW,0,0.63,0,1,0,1,0,1,0.1,0,407,407,407,747.8652942,5358.061999
1456,MAP,3,13,447,,Le Sueur,Lower Maple,Map btwn gauges,,3,MAP,19,76,11.29,1838,860,87,71,0.4,9999,9999,25,E,1,0.72,0,0,0,1,0,2,0.09,0,0,74,74,211.1832075,1838.270855
1457,MAP,3,13,447,,Le Sueur,Lower Maple,Map btwn gauges,,3,MAP,19,161,13.02,3363,2092,404,342,0.04,0.31,0.17,32,W,0,0.7,0,0,0,1,0,1,0.09,0,345,345,345,499.5472925,3362.898343
1458,MAP,3,13,447,,Le Sueur,Lower Maple,Map btwn gauges,,3,MAP,19,115,17.59,2932,2022,18,16,0.03,0,0.01,35,SE,0,0.62,0,0,0,1,0,1,0.1,0,15,15,15,333.3687736,2932.177664
1459,MAP,3,13,447,,Le Sueur,Lower Maple,Map btwn gauges,,3,MAP,19,109,18.98,2499,2068,6,5,0.01,0,0,40,SE,1,0.52,0,0,0,1,0,1,0.1,0,5,5,5,337.7264456,2499.431499
1460,MAP,3,13,447,,Le Sueur,Lower Maple,Map btwn gauges,,3,MAP,19,162,19.99,5255,3244,133,120,0.1,0.02,0.04,32,NE,1,0.44,0,0,0,1,0,1,0.11,0,114,114,114,488.5951931,5254.586074
1461,MAP,3,13,447,,Le Sueur,Lower Maple,Map btwn gauges,,3,MAP,19,130,21.1,3555,2738,351,317,0.09,0.21,0.13,38,W,0,0.4,0,0,1,1,0,1,0.12,0,349,349,349,459.5161079,3555.413799
1462,MAP,3,13,447,,Le Sueur,Lower Maple,Map btwn gauges,,3,MAP,19,55,13.29,1136,735,76,64,0.03,9999,9999,33,S,1,0.37,0,1,0,1,0,2,0.11,0,0,83,83,190.0989465,1135.588823
1463,MAP,3,10,336,,Le Sueur,Lower Maple,Map btwn gauges,,3,MAP,19,217,17.27,5123,3749,1169,1034,0.13,0.58,0.32,36,SW,0,0.19,0,1,0,1,0,1,0.12,0,1209,1209,1209,758.1778138,5122.869781
1464,MAP,3,10,336,,Le Sueur,Lower Maple,Map btwn gauges,,3,MAP,19,90,10.35,1571,928,44,36,0.11,0.06,0.06,31,NW,0,0.22,0,1,0,1,0,1,0.12,0,53,53,53,283.8822688,1570.65058
1465,MAP,3,10,336,,Le Sueur,Lower Maple,Map btwn gauges,,3,MAP,19,37,10.26,656,378,40,32,0.24,9999,9999,30,W,0,0.23,0,0,0,1,0,2,9999,0,0,34,34,145.2415122,656.4723604
1466,MAP,3,10,336,,Le Sueur,Lower Maple,Map btwn gauges,,3,MAP,19,161,17.54,3560,2832,596,528,0.26,0.23,0.18,38,S,0,0.15,0,0,0,1,0,1,0.13,0,510,510,510,482.5325193,3560.201627
1467,MAP,3,10,336,,Le Sueur,Lower Maple,Map btwn gauges,,3,MAP,19,74,9.92,1235,739,21,17,0.14,0,0.04,31,S,0,0.14,0,1,0,1,0,1,0.13,0,26,26,26,283.5855254,1234.787639
1468,MAP,3,10,336,,Le Sueur,Lower Maple,Map btwn gauges,,3,MAP,19,232,22.66,7154,5255,642,586,0,0.07,9999,36,SW,0,0.23,0,1,0,1,0,2,0.12,0,0,632,632,769.8169752,7153.572234
1469,MAP,3,10,336,,Le Sueur,Lower Maple,Map btwn gauges,,3,MAP,19,51,6.36,683,325,31,22,0.29,0.02,0.08,25,SE,0,0.17,0,0,0,1,0,1,0.13,0,27,27,27,161.6998148,682.9183248
1470,MAP,3,10,336,,Le Sueur,Lower Maple,Map btwn gauges,,3,MAP,19,139,23.4,5071,3241,967,884,0.16,0.43,0.26,33,NW,0,0.21,0,0,0,1,0,1,0.15,0,826,826,826,509.4584566,5071.415751
1471,MAP,3,10,336,,Le Sueur,Lower Maple,Map btwn gauges,,3,MAP,19,45,6.32,577,286,49,33,0.08,0.25,0.15,26,W,0,0.19,0,0,0,1,0,1,9999,0,41,41,41,155.4403109,576.7031352
1472,COB,2,10,414,,Le Sueur,Upper Cobb,Cobb Upper Cobb,,1,COB,27,64,5.39,751,345,13,8,0,0.18,9999,25,NE,1,0.97,0,0,1,1,0,3,9999,0,0,24,24,255.2033231,751.199203
1473,COB,2,10,414,,Le Sueur,Upper Cobb,Cobb Upper Cobb,,1,COB,27,19,4.4,139,82,2,1,0,0.18,9999,31,NE,1,0.97,0,0,1,1,0,3,9999,0,0,6,6,64.59011021,139.0520696
1474,COB,2,10,414,,Le Sueur,Upper Cobb,Cobb Upper Cobb,,1,COB,27,24,3.79,142,92,2,1,0,0.18,9999,33,E,1,0.97,0,0,1,1,0,3,9999,0,0,6,6,79.50894352,141.5703009
1475,MAP,3,10,336,,Le Sueur,Lower Maple,Map btwn gauges,,3,MAP,19,49,7.38,614,363,37,27,0.08,0.25,0.15,31,SE,0,0.2,0,1,0,1,0,1,0.12,0,53,53,53,144.8060672,614.3780867
1476,MAP,3,10,336,,Le Sueur,Lower Maple,Map btwn gauges,,3,MAP,19,190,9.68,2767,1838,63,50,0.05,0.06,0.04,34,E,0,0.21,0,1,0,1,0,1,0.12,0,78,78,78,557.5576525,2766.955137
1477,MAP,3,10,336,,Le Sueur,Lower Maple,Map btwn gauges,,3,MAP,19,81,8.81,1249,712,135,104,0.24,0.37,0.25,30,NE,0,0.22,0,1,0,1,0,1,0.12,0,174,174,174,271.6778483,1249.275509
1478,MAP,3,10,336,,Le Sueur,Lower Maple,Map btwn gauges,,3,MAP,19,48,20.91,1365,1014,123,111,0.11,9999,9999,37,SE,0,0.15,0,1,0,1,0,2,0.12,0,0,123,123,262.6026754,1365.009758
1479,MAP,3,10,336,,Le Sueur,Lower Maple,Map btwn gauges,,3,MAP,19,66,28.99,2454,1917,308,287,0.01,0.27,0.14,38,SE,0,0.13,0,0,0,1,0,1,0.12,0,264,264,264,236.8368497,2453.698569
1480,MAP,3,10,336,,Le Sueur,Lower Maple,Map btwn gauges,,3,MAP,19,62,13.76,1678,850,255,218,0.09,0.61,0.33,27,W,0,0.18,0,1,0,1,0,1,0.12,0,278,278,278,309.6366419,1678.280171
1481,MAP,3,10,336,,Le Sueur,Lower Maple,Map btwn gauges,,3,MAP,19,48,12.96,1009,616,80,68,0.53,9999,9999,31,W,1,0.23,0,0,0,1,0,2,0.11,0,0,68,68,167.8650482,1008.807026
1482,MAP,3,10,336,,Le Sueur,Lower Maple,Map btwn gauges,,3,MAP,19,400,34.6,18835,13834,3156,2974,0.02,0.38,0.2,36,SW,0,0.3,0,0,0,1,0,1,0.09,0,2698,2698,2698,1153.906253,18835.133
1483,MAP,3,10,336,,Le Sueur,Lower Maple,Map btwn gauges,,3,MAP,19,45,6.78,488,308,17,12,0.15,9999,9999,32,W,1,0.34,0,1,0,1,0,2,0.08,0,0,25,25,131.7894998,487.6441758
1484,MAP,3,10,336,,Le Sueur,Lower Maple,Map btwn gauges,,3,MAP,19,516,35.91,25692,18527,894,844,0.04,0.07,0.05,36,S,0,0.31,0,1,0,1,0,1,0.08,0,834,834,834,1440.169091,25692.4082
1485,MAP,3,10,336,,Le Sueur,Lower Maple,Map btwn gauges,,3,MAP,19,127,15.68,3676,1986,122,107,0.08,0.09,0.07,28,E,0,0.36,0,1,0,1,0,1,0.08,0,129,129,129,425.0457648,3675.618145
1486,MAP,3,10,336,,Le Sueur,Lower Maple,Map btwn gauges,,3,MAP,19,62,8.65,844,539,50,38,0.48,0,0.12,33,E,0,0.37,0,1,0,1,0,1,0.08,0,65,65,65,202.7996145,843.90612
1487,MAP,3,10,336,,Le Sueur,Lower Maple,Map btwn gauges,,3,MAP,19,33,4.35,287,144,5,3,0.21,9999,9999,27,SE,1,0.41,0,1,0,1,0,2,9999,0,0,13,13,95.03135266,286.7848219
1488,MAP,3,10,336,,Le Sueur,Lower Maple,Map btwn gauges,,3,MAP,19,148,16.8,3560,2483,501,441,0.19,0.25,0.17,35,S,0,0.44,0,0,0,1,0,1,0.09,0,428,428,428,471.2294537,3560.004181
1489,MAP,3,10,336,,Le Sueur,Lower Maple,Map btwn gauges,,3,MAP,19,52,12.89,1200,667,117,99,0.16,0.31,0.2,29,W,0,0.46,0,1,0,1,0,1,0.09,0,130,130,130,194.2601116,1199.968657
1490,MAP,3,10,336,,Le Sueur,Lower Maple,Map btwn gauges,,3,MAP,19,15,7.62,160,115,8,6,0.44,9999,9999,36,SW,1,0.47,0,1,0,1,0,2,9999,0,0,10,10,60.81108256,159.6811389
1491,MAP,3,10,336,,Le Sueur,Lower Maple,Map btwn gauges,,3,MAP,19,158,39.47,7183,6246,274,260,0.15,0,0.04,41,E,0,0.48,0,0,0,1,0,1,0.09,0,234,234,234,541.215242,7183.385412
1492,MAP,3,10,336,,Le Sueur,Lower Maple,Map btwn gauges,,3,MAP,19,44,7.18,524,318,21,15,0.38,0,0.1,31,SW,0,0.5,0,1,0,1,0,1,9999,0,30,30,30,181.8913232,523.8511389
1493,MAP,3,10,336,,Le Sueur,Lower Maple,Map btwn gauges,,3,MAP,19,54,7.92,805,429,29,22,0.01,9999,9999,28,NE,0,0.48,0,1,0,1,0,2,0.09,0,0,40,40,185.8937921,804.6127787
1494,MAP,3,10,336,,Le Sueur,Lower Maple,Map btwn gauges,,3,MAP,19,217,37.9,11642,8241,878,832,0,9999,9999,35,W,1,0.5,0,1,0,1,0,2,0.1,0,0,815,815,1049.08883,11642.02497
1495,MAP,3,10,336,,Le Sueur,Lower Maple,Map btwn gauges,,3,MAP,19,14,7.1,147,97,11,8,0.46,0.09,0.16,33,SW,1,0.57,0,1,0,1,0,1,9999,0,16,16,16,63.59811993,147.000949
1496,MAP,3,10,336,,Le Sueur,Lower Maple,Map btwn gauges,,3,MAP,19,25,7.81,272,199,23,17,0.46,0.09,0.16,36,SW,1,0.58,0,1,0,1,0,1,9999,0,32,32,32,94.22869791,272.2882517
1497,MAP,3,10,336,,Le Sueur,Lower Maple,Map btwn gauges,,3,MAP,19,100,7.01,1229,700,74,53,0.36,0,0.09,30,SE,1,0.58,0,0,0,1,0,1,9999,0,63,63,63,317.3733311,1229.363551
1498,MAP,3,10,336,,Le Sueur,Lower Maple,Map btwn gauges,,3,MAP,19,70,17.58,1580,1234,192,170,0.46,0.09,0.16,38,S,1,0.57,0,1,0,1,0,1,0.1,0,197,197,197,234.880307,1580.466652
1499,MAP,3,10,336,,Le Sueur,Lower Maple,Map btwn gauges,,3,MAP,19,382,44.49,25615,17012,139,133,0.03,0,0.01,34,W,1,0.59,0,1,0,1,0,1,0.1,0,128,128,128,1082.101816,25614.88183
1500,COB,3,10,272,,Le Sueur,Cobb below gauge,Cobb BL LG,,0,,13,40,12.89,932,518,21,21,0,9999,9999,29,E,0,0.46,0,1,0,0,0,2,0.05,0,0,24,24,235.9851426,932.4520797
1501,COB,3,10,272,,Le Sueur,Cobb below gauge,Cobb BL LG,,3,COB,11,33,33.84,1646,1122,61,61,0,0,9999,34,SE,0,0.47,0,1,0,0,0,2,0.05,0,0,57,57,196.2510096,1645.762528
1502,COB,3,10,272,,Le Sueur,Cobb below gauge,Cobb BL LG,,3,COB,11,54,4.52,437,242,37,37,0,0.18,9999,29,SW,1,0.48,0,0,0,0,0,2,9999,0,0,31,31,221.0283965,436.8637402
1503,COB,3,10,272,,Le Sueur,Cobb below gauge,Cobb BL LG,,3,COB,11,127,11.87,2250,1511,71,71,0,9999,9999,34,NE,1,0.47,0,1,0,0,0,2,0.05,0,0,81,81,623.9998001,2250.0228
1504,COB,3,10,272,,Le Sueur,Cobb below gauge,Cobb BL LG,,3,COB,11,94,38.35,6619,3605,177,177,0,0,9999,29,W,0,0.46,0,0,1,0,0,2,0.05,0,0,164,164,788.0743122,6619.481256
1505,COB,3,10,272,,Le Sueur,Cobb below gauge,Cobb BL LG,,3,COB,11,50,6.06,494,305,24,24,0,0,9999,32,S,0,0.47,0,1,0,0,0,2,9999,0,0,40,40,182.7701693,494.3190923
1506,COB,3,10,272,,Le Sueur,Cobb below gauge,Cobb BL LG,,3,COB,11,45,36.24,2742,1640,87,87,0,0,9999,31,W,1,0.48,0,0,0,0,0,2,0.05,0,0,74,74,278.3762177,2741.920868
1507,MAP,3,10,336,,Le Sueur,Lower Maple,Map btwn gauges,,3,MAP,19,90,7.03,1130,634,102,73,0.21,0.17,0.14,29,SW,1,0.59,0,0,0,1,0,1,9999,0,87,87,87,292.1702019,1130.089867
1508,MAP,3,10,336,,Le Sueur,Lower Maple,Map btwn gauges,,3,MAP,19,68,10.66,944,724,116,95,0.21,0.17,0.14,37,E,1,0.6,0,0,0,1,0,1,9999,0,100,100,100,215.638416,944.1685482
1509,COB,3,10,272,,Le Sueur,Cobb below gauge,Cobb BL LG,,3,COB,11,56,18.77,1592,1057,103,103,0,9999,9999,34,NE,0,0.58,0,1,0,0,0,2,0.1,0,0,105,105,221.0732192,1592.335756
1510,COB,3,10,272,,Le Sueur,Cobb below gauge,Cobb BL LG,,3,COB,11,60,24.54,2306,1463,168,168,0,0.18,9999,32,E,0,0.59,0,0,0,0,0,2,0.1,0,0,144,144,274.5551413,2306.335387
1511,MAP,3,10,336,,Le Sueur,Lower Maple,Map btwn gauges,,3,MAP,19,44,12.07,822,532,4,3,0.03,0,0.01,33,S,1,0.59,0,1,0,1,0,1,0.1,0,4,4,4,166.0215523,821.8425461
1512,MAP,3,10,336,,Le Sueur,Lower Maple,Map btwn gauges,,3,MAP,19,81,7.48,1199,605,3,2,0.03,0,0.01,27,S,1,0.6,0,1,0,1,0,1,0.1,0,5,5,5,265.2421212,1198.513461
1513,MAP,3,10,336,,Le Sueur,Lower Maple,Map btwn gauges,,3,MAP,19,240,15.57,5560,3735,79,69,0.09,0,0.02,34,E,1,0.59,0,1,0,1,0,1,0.1,0,84,84,84,812.0499157,5559.514698
1514,MAP,3,10,336,,Le Sueur,Lower Maple,Map btwn gauges,,3,MAP,19,91,8.81,1189,799,63,49,0,9999,9999,34,S,1,0.6,0,1,0,1,0,2,0.1,0,0,81,81,292.5174733,1189.200537
1515,MAP,3,10,336,,Le Sueur,Lower Maple,Map btwn gauges,,3,MAP,19,25,3.78,176,95,10,5,0.14,9999,9999,28,S,1,0.6,0,0,0,1,0,2,9999,0,0,9,9,71.46809251,175.8252163
1516,MAP,3,10,336,,Le Sueur,Lower Maple,Map btwn gauges,,3,MAP,19,411,47.09,27264,19372,2045,1958,0,9999,9999,35,W,1,0.61,1,1,0,1,0,2,0.1,0,0,1867,1867,1414.268681,27264.28035
1517,MAP,3,10,336,,Le Sueur,Lower Maple,Map btwn gauges,,3,MAP,19,72,15.51,1834,1110,128,112,0,9999,9999,31,SW,1,0.63,1,0,0,1,0,2,0.1,0,0,110,110,264.9362346,1834.249007
1518,MAP,3,10,336,,Le Sueur,Lower Maple,Map btwn gauges,,3,MAP,19,25,5.06,338,129,14,8,0.06,9999,9999,21,SW,0,0.63,0,0,0,1,0,2,9999,0,0,12,12,85.16196181,338.2443819
1519,MAP,3,10,336,,Le Sueur,Maple Below Gauge,Map BL LG,,3,MAP,8,42,7.45,628,314,7,7,0.13,0,0.03,27,NE,1,0.64,0,1,0,0,0,1,0.1,0,10,10,10,132.9333004,628.3690432
1520,MAP,3,6,166,,Le Sueur,Maple Below Gauge,Map BL LG,,3,MAP,8,277,17.8,7848,4939,817,817,0.36,0.16,0.17,32,E,1,0.67,0,1,0,0,0,1,0.1,0,840,840,840,779.3611428,7848.15606
1521,MAP,3,6,166,,Le Sueur,Maple Below Gauge,Map BL LG,,3,MAP,8,55,6.04,733,332,34,34,0.36,0.16,0.17,24,NW,1,0.68,0,1,0,0,0,1,0.1,0,56,56,56,157.5491472,733.3231085
1522,MAP,3,6,166,,Le Sueur,Maple Below Gauge,Map BL LG,,3,MAP,8,79,13.45,2076,1061,102,102,0.13,9999,9999,27,W,1,0.64,0,1,0,0,0,2,0.11,0,0,112,112,261.9917306,2075.974452
1523,MAP,3,6,166,,Le Sueur,Maple Below Gauge,Map BL LG,,3,MAP,8,122,18.32,3322,2240,104,104,0.01,0.09,0.05,34,W,1,0.64,0,1,0,0,0,1,0.11,0,106,106,106,418.5918365,3321.78516
1524,COB,3,6,192,,Le Sueur,Cobb below gauge,Cobb BL LG,,3,COB,11,31,5.14,276,161,24,24,0,9999,9999,30,E,1,0.6,0,0,0,0,0,2,9999,0,0,21,21,116.2586602,275.7259822
1525,LES,3,6,143,,Le Sueur,Le Sueur Below Gauge,LS BL LG,,3,LES,7,39,4.32,279,167,40,40,0.01,0.4,0.2,31,E,1,0.59,0,0,0,0,0,1,9999,0,34,34,34,132.0019,279.00495
1526,COB,3,6,192,,Le Sueur,Cobb below gauge,Cobb BL LG,,3,COB,11,46,7.66,549,356,43,43,0,0.21,9999,33,NE,1,0.6,0,0,0,0,0,2,0.1,0,0,37,37,186.0008,549.0102
1527,COB,3,6,192,,Le Sueur,Cobb below gauge,Cobb BL LG,,3,COB,11,23,3.84,189,87,13,13,0,0.21,9999,25,NW,1,0.6,0,0,0,0,0,2,9999,0,0,11,11,96.00060001,189.0021
1528,COB,3,6,192,,Le Sueur,Cobb below gauge,Cobb BL LG,,3,COB,11,51,37.4,3382,1920,234,234,0,0.21,9999,30,E,1,0.61,0,0,0,0,0,2,0.1,0,0,200,200,321.5095956,3382.16863
1529,COB,3,6,192,,Le Sueur,Cobb below gauge,Cobb BL LG,,3,COB,11,56,17.02,1399,950,116,116,0,0.21,9999,34,E,0,0.61,0,0,0,0,0,2,0.1,0,0,99,99,200.6711711,1398.881673
1530,COB,3,10,272,,Le Sueur,Cobb below gauge,Cobb BL LG,,3,COB,11,153,40.52,9829,6186,834,834,0,0.18,9999,32,S,1,0.6,0,0,0,0,0,2,0.12,0,0,713,713,612.0647326,9828.840335
1531,COB,3,6,192,,Le Sueur,Cobb below gauge,Cobb BL LG,,3,COB,11,63,47.86,5032,3021,378,378,0,0.31,9999,31,E,1,0.59,0,0,0,0,0,2,0.11,0,0,323,323,356.3924225,5032.060237
1532,COB,3,6,192,,Le Sueur,Cobb below gauge,Cobb BL LG,,3,COB,11,32,14.39,806,463,56,56,0,0.42,9999,30,E,0,0.59,0,0,0,0,0,2,0.1,0,0,48,48,139.5757773,806.3567562
1533,COB,3,6,192,,Le Sueur,Cobb below gauge,Cobb BL LG,,3,COB,11,0,0,4,0,0,0,0,0.21,9999,0,,1,0.61,0,0,0,0,0,2,9999,0,0,0,0,13.28768584,3.843150004
1534,COB,3,6,192,,Le Sueur,Cobb below gauge,Cobb BL LG,,3,COB,11,25,11.97,518,298,36,36,0,0.21,9999,30,E,0,0.61,0,0,0,0,0,2,0.1,0,0,31,31,132.8481182,518.3572367
1535,COB,3,6,192,,Le Sueur,Cobb below gauge,Cobb BL LG,,3,COB,11,43,4.46,315,192,29,29,0,0.03,9999,31,SW,1,0.58,0,0,0,0,0,2,9999,0,0,25,25,168.0004,315.0035999
1536,COB,3,6,192,,Le Sueur,Cobb below gauge,Cobb BL LG,,3,COB,11,84,19.02,2410,1607,203,203,0,0.31,9999,34,E,0,0.58,0,0,0,0,0,2,0.11,0,0,174,174,486.1947538,2410.252841
1537,COB,3,6,192,,Le Sueur,Cobb below gauge,Cobb BL LG,,3,COB,11,48,7.84,698,379,36,36,0,0.42,9999,28,SE,0,0.59,0,1,0,0,0,2,9999,0,0,49,49,188.2741616,697.6393863
1538,COB,3,10,272,,Le Sueur,Cobb below gauge,Cobb BL LG,,3,COB,11,115,9.23,1753,1061,75,75,0,9999,9999,31,NW,1,0.56,0,1,0,0,0,2,0.09,0,0,94,94,404.6209343,1753.222041
1539,COB,3,10,272,,Le Sueur,Cobb below gauge,Cobb BL LG,,3,COB,11,35,3.44,216,119,16,16,0,9999,9999,29,SE,1,0.56,0,0,0,0,0,2,0.11,0,0,13,13,120.0006,216.0024
1540,,0,6,192,,Le Sueur,Cobb below gauge,Cobb BL LG,,3,COB,11,124,17.11,2910,2130,233,233,0,0,9999,36,SW,0,0.55,0,1,0,0,0,2,0.11,0,0,241,241,594.6338077,2909.968507
1541,COB,3,6,192,,Le Sueur,Cobb below gauge,Cobb BL LG,,3,COB,11,54,8.31,714,449,38,38,0,0.02,9999,32,SW,1,0.58,0,1,0,0,0,2,0.11,0,0,51,51,204.3998041,714.398608
1542,COB,3,6,192,,Le Sueur,Cobb below gauge,Cobb BL LG,,3,COB,11,162,31.95,6936,5188,632,632,0,0.34,9999,37,SE,1,0.58,0,1,0,0,0,2,0.11,0,0,596,596,644.2954542,6936.126686
1543,COB,3,6,192,,Le Sueur,Cobb below gauge,Cobb BL LG,,3,COB,11,59,46.39,4116,2734,330,330,0,0.4,9999,34,E,1,0.56,0,1,0,0,0,2,0.11,0,0,301,301,574.1988685,4115.758622
1544,COB,3,6,192,,Le Sueur,Cobb below gauge,Cobb BL LG,,3,COB,11,126,23.37,4868,2935,342,342,0,0.9,9999,31,E,1,0.57,0,1,0,0,0,2,0.11,0,0,335,335,619.3927071,4867.768496
1545,COB,3,6,192,,Le Sueur,Cobb below gauge,Cobb BL LG,,3,COB,11,63,8.84,877,554,49,49,0,0.03,9999,32,SW,1,0.56,0,1,0,0,0,2,0.11,0,0,63,63,267.1034842,877.3766985
1546,COB,3,6,192,,Le Sueur,Cobb below gauge,Cobb BL LG,,3,COB,11,271,47.44,15213,12859,1883,1883,0,0.07,9999,40,S,0,0.5,0,1,0,0,0,2,0.13,0,0,1718,1718,1245.265209,15213.4283
1547,COB,3,6,192,,Le Sueur,Cobb below gauge,Cobb BL LG,,3,COB,11,36,2.5,171,91,12,12,0,0.03,9999,28,S,1,0.58,0,0,0,0,0,2,0.11,0,0,10,10,107.9999,171.00195
1548,COB,3,6,192,,Le Sueur,Cobb below gauge,Cobb BL LG,,3,COB,4,158,26.1,6327,4123,517,517,0,0,9999,33,W,0,0.57,0,0,0,0,0,2,0.11,0,0,442,442,646.0242953,6326.611661
1549,COB,3,6,192,,Le Sueur,Cobb below gauge,Cobb BL LG,,0,,4,74,17.16,1967,1267,158,158,0,0,9999,33,SE,0,0.58,0,0,0,0,0,2,0.11,0,0,135,135,349.9398148,1966.777447
1550,COB,3,6,192,,Le Sueur,Cobb below gauge,Cobb BL LG,,3,COB,11,33,6.17,402,206,13,13,0,0.05,9999,27,SE,0,0.58,0,1,0,0,0,2,0.11,0,0,22,22,139.4825594,402.1214202
1551,LES,3,6,143,,Le Sueur,Le Sueur Below Gauge,LS BL LG,,3,LES,7,88,5.65,882,497,211,211,0.31,0.57,0.36,29,NW,1,0.58,0,0,0,0,0,1,0.11,0,180,180,180,312.0004,882.0086999
1552,MAP,3,6,166,,Le Sueur,Maple Below Gauge,Map BL LG,,3,MAP,8,172,11.95,4099,2059,254,254,0.18,9999,9999,27,W,1,0.72,1,0,0,0,0,2,0.11,0,0,217,217,644.1006074,4098.504419
1553,LES,3,6,136,,Le Sueur,Above Red Jacket,LS BL LG,,3,LES,6,27,2.84,162,77,1,1,0.04,0,0.01,25,SE,0,0.65,0,0,0,0,0,1,9999,0,1,1,1,90.00010001,162.00285
1554,MAP,3,6,166,,Le Sueur,Maple Below Gauge,Map BL LG,,3,MAP,8,19,7.48,216,141,23,23,0.01,9999,9999,33,E,1,0.73,0,0,0,0,0,2,9999,0,0,20,20,66.0009,216.0034086
1555,MAP,3,6,166,,Le Sueur,Maple Below Gauge,Map BL LG,,3,MAP,8,36,9.26,696,336,15,15,0.15,0,0.04,26,W,1,0.72,0,0,0,0,0,1,9999,0,13,13,13,128.9082681,696.1964609
1556,MAP,3,6,166,,Le Sueur,Maple Below Gauge,Map BL LG,,3,MAP,8,57,12.48,1326,713,67,67,0.01,9999,9999,28,E,1,0.73,1,1,0,0,0,2,0.11,0,0,76,76,190.8602674,1326.381336
1557,MAP,3,6,166,,Le Sueur,Maple Below Gauge,Map BL LG,,3,MAP,8,165,11.43,2760,1882,232,232,0.06,9999,9999,34,E,1,0.72,1,0,0,0,0,2,0.11,0,0,199,199,522.7907759,2759.678547
1558,LES,3,6,136,,Le Sueur,Above Red Jacket,LS BL LG,,3,LES,6,309,57.76,27665,17820,2222,2222,0.14,9999,9999,33,E,1,0.66,0,0,0,0,0,2,0.11,0,0,1899,1899,2392.386796,27665.17558
1559,MAP,3,6,166,,Le Sueur,Maple Below Gauge,Map BL LG,,3,MAP,8,478,53.74,47371,25695,3406,3406,0.08,0.2,0.12,28,E,1,0.71,1,1,0,0,0,1,0.1,0,3083,3083,3083,1988.206634,47370.74089
1560,MAP,3,6,166,,Le Sueur,Maple Below Gauge,Map BL LG,,3,MAP,8,38,5.48,436,207,4,4,0.15,0,0.04,25,W,1,0.71,0,1,0,0,0,1,9999,0,8,8,8,114.1309785,436.4002083
1561,MAP,3,6,166,,Le Sueur,Maple Below Gauge,Map BL LG,,3,MAP,8,44,25.63,2270,1125,44,44,0.15,0,0.04,26,SW,1,0.72,0,1,0,0,0,1,0.11,0,42,42,42,309.6003159,2269.853353
1562,MAP,3,6,166,,Le Sueur,Maple Below Gauge,Map BL LG,,3,MAP,8,31,4.7,320,148,11,11,0.36,0.16,0.17,25,W,1,0.69,0,1,0,0,0,1,0.1,0,25,25,25,89.10390834,320.2372392
1563,MAP,3,6,166,,Le Sueur,Maple Below Gauge,Map BL LG,,3,MAP,8,517,53.49,37377,27655,4658,4658,0.03,0.29,0.15,36,SW,1,0.67,0,1,0,0,0,1,0.11,0,4217,4217,4217,1409.237631,37376.68493
1564,LES,3,6,136,,Le Sueur,Above Red Jacket,LS BL LG,,3,LES,6,75,12.2,1243,910,113,113,0.3,9999,9999,36,W,0,0.64,0,0,0,0,0,2,0.11,0,0,97,97,264.1967,1243.487879
1565,LES,3,6,136,,Le Sueur,Above Red Jacket,LS BL LG,,3,LES,6,96,9.79,1467,938,80,80,1.53,9999,9999,33,SE,1,0.62,0,1,0,0,0,2,0.1,0,0,98,98,390.003,1467.0258
1566,LES,3,6,136,,Le Sueur,Above Red Jacket,LS BL LG,,3,LES,6,180,11.9,3249,2141,113,113,0.18,0,0.05,33,SW,1,0.57,0,0,0,0,0,1,0.12,0,96,96,96,780.0047001,3249.05715
1567,LES,3,6,143,,Le Sueur,Le Sueur Below Gauge,LS BL LG,,3,LES,7,30,3.9,216,116,2,2,0.14,0.06,0.07,28,SW,1,0.57,0,1,0,0,0,1,9999,0,8,8,8,114.0004,216.0021
1568,,0,6,69,,Le Sueur,Above Red Jacket,LS BL LG,,3,LES,2,119,31.43,5122,3748,608,608,0.19,9999,9999,36,SW,1,0.92,1,1,0,0,0,2,0.15,0,0,575,575,576.3896902,5121.714346
