Type,ID,SedRed,Cost,Duck
NCMO,1850,5.66,16716.709,0
NCMO,1851,1.258,6158.788,0
NCMO,1852,3.91,9238.181,0
NCMO,1853,9.405,14957.055,0
NCMO,1854,3.171,8065.079,0
NCMO,1855,16.098,27714.544,0
NCMO,1856,1.057,5278.961,0
NCMO,1857,0.846,3519.307,0
NCMO,1858,0.951,3812.583,0
NCMO,1859,7.043,16863.347,0
NCMO,1860,21.128,33286.78,0
NCMO,1861,10.942,20822.567,0
NCMO,1862,0.881,4252.496,0
NCMO,1863,1.635,5718.874,0
NCMO,1864,2.138,8065.079,0
NCMO,1865,0.503,2346.205,0
NCMO,1866,0.629,2639.48,0
NCMO,1867,0.755,4105.858,0
NCMO,1868,0.503,2052.929,0
NCMO,1869,29.554,28301.095,0
NCMO,1870,2.39,8504.992,0
NCMO,1871,2.767,11291.111,0
NCMO,1872,9.558,9824.733,0
NCMO,1873,2.138,7185.252,0
NCMO,1874,3.648,9091.544,0
NCMO,1875,0.503,3372.669,0
NCMO,1876,2.641,9531.457,0
NCMO,1877,0.755,3372.669,0
NCMO,1878,1.258,6598.701,0
NCMO,1879,19.871,18476.363,0
NCMO,1880,0.503,2052.929,0
NCMO,1881,33.327,30060.749,0
NCMO,1882,0.881,4399.134,0
NCMO,1883,1.132,5425.599,0
NCMO,1884,0.755,3812.583,0
NCMO,1885,34.585,26248.166,0
NCMO,1886,1.384,5865.512,0
NCMO,1887,18.11,16570.071,0
NCMO,1888,0.503,2492.843,0
NCMO,1889,2.767,7771.803,0
NCMO,1890,0.881,3079.394,0
NCMO,1891,1.132,4692.41,0
NCMO,1892,0.503,2199.567,0
NCMO,1893,0.755,3372.669,0
NCMO,1894,0.503,2492.843,0
NCMO,1895,0.755,3372.669,0
NCMO,1896,3.019,10997.835,0
NCMO,1897,0.629,2639.48,0
NCMO,1898,18.99,18623,0
NCMO,1899,1.384,7185.252,0
NCMO,1900,1.761,7478.528,0
NCMO,1901,1.132,4985.685,0
NCMO,1902,0.503,2346.205,0
NCMO,1903,2.264,6745.339,0
NCMO,1904,49.047,37979.19,0
NCMO,1905,0.909,3226.032,0
NCMO,1906,1.666,4545.772,0
NCMO,1907,0.503,2932.756,0
NCMO,1908,1.007,3812.583,0
NCMO,1909,2.878,5425.599,0
NCMO,1910,0.852,3226.032,0
NCMO,1911,5.149,7771.803,0
NCMO,1912,28.986,21995.67,0
NCMO,1913,2.895,4545.772,0
NCMO,1914,15.157,12904.126,0
NCMO,1915,4.258,6158.788,0
NCMO,1916,10.218,8798.268,0
NCMO,1917,2.652,7038.614,0
NCMO,1918,0.897,2199.567,0
NCMO,1919,3.182,8358.355,0
NCMO,1920,0.972,3226.032,0
NCMO,1921,1.528,2639.48,0
NCMO,1922,1.097,3519.307,0
NCMO,1923,1.389,4399.134,0
NCMO,1924,0.972,2639.48,0
NCMO,1925,0.556,2639.48,0
NCMO,1926,1.528,5425.599,0
NCMO,1927,2.194,6452.063,0
NCMO,1928,11.7,13344.04,0
NCMO,1929,15.539,19502.827,0
NCMO,1930,1.097,3226.032,0
NCMO,1931,0.732,2492.843,0
NCMO,1932,0.732,2492.843,0
NCMO,1933,1.463,4252.496,0
NCMO,1934,8.227,15250.331,0
NCMO,1935,2.377,3959.221,0
NCMO,1936,0.987,3079.394,0
NCMO,1937,14.992,13197.402,0
NCMO,1938,4.813,5865.512,0
NCMO,1939,3.566,5572.236,0
NCMO,1940,1.783,3665.945,0
NCMO,1941,6.313,6452.063,0
NCMO,1942,4.735,7625.166,0
NCMO,1943,0.79,2492.843,0
NCMO,1944,5.883,7331.89,0
NCMO,1945,1.783,3226.032,0
NCMO,1946,1.579,4105.858,0
NCMO,1947,4.735,9971.37,0
NCMO,1948,1.783,9678.095,0
NCMO,1949,66.084,36366.174,0
NCMO,1950,1.381,4252.496,0
NCMO,1951,2.674,5865.512,0
NCMO,1952,0.79,3519.307,0
NCMO,1953,3.922,5718.874,0
NCMO,1954,61.941,31820.402,0
NCMO,1955,0.79,2786.118,0
NCMO,1956,0.892,2786.118,0
NCMO,1957,2.565,5718.874,0
NCMO,1958,2.17,4985.685,0
NCMO,1959,0.987,2786.118,0
NCMO,1960,1.184,3812.583,0
NCMO,1961,3.157,7771.803,0
NCMO,1962,1.579,3812.583,0
NCMO,1963,0.987,2786.118,0
NCMO,1964,1.381,3372.669,0
NCMO,1965,4.279,7331.89,0
NCMO,1966,5.499,8944.906,0
NCMO,1967,1.783,4105.858,0
NCMO,1968,1.941,4839.047,0
NCMO,1969,66.484,24635.15,0
NCMO,1970,2.5,4545.772,0
NCMO,1971,3.999,7331.89,0
NCMO,1972,1.941,5718.874,0
NCMO,1973,1.75,3959.221,0
NCMO,1974,1.078,4105.858,0
NCMO,1975,1,2052.929,0
NCMO,1976,1.078,3372.669,0
NCMO,1977,2.372,5865.512,0
NCMO,1978,0.863,1906.291,0
NCMO,1979,20.697,15250.331,0
NCMO,1980,4.736,7331.89,0
NCMO,1981,1.294,3372.669,0
NCMO,1982,35.36,17009.985,0
NCMO,1983,2.526,5278.961,0
NCMO,1984,2.21,5865.512,0
NCMO,1985,2.526,4105.858,0
NCMO,1986,15.47,11144.473,0
NCMO,1987,29.046,17889.811,0
NCMO,1988,5.683,10264.646,0
NCMO,1989,1.263,2199.567,0
NCMO,1990,43.117,20969.205,0
NCMO,1991,22.1,14810.418,0
NCMO,1992,1.579,2639.48,0
NCMO,1993,3.234,7185.252,0
NCMO,1994,3.158,4839.047,0
NCMO,1995,1.725,4252.496,0
NCMO,1996,35.572,18036.449,0
NCMO,1997,1.51,4105.858,0
NCMO,1998,23.679,15690.244,0
NCMO,1999,18.325,8944.906,0
NCMO,2000,3.45,7771.803,0
NCMO,2001,2.156,5132.323,0
NCMO,2002,3.665,8504.992,0
NCMO,2003,4.736,3665.945,0
NCMO,2004,14.013,13344.04,0
NCMO,2005,5.174,11144.473,0
NCMO,2006,1.078,3079.394,0
NCMO,2007,1.941,4545.772,0
NCMO,2008,0.863,2492.843,0
NCMO,2009,1.294,3665.945,0
NCMO,2010,1.078,3665.945,0
NCMO,2011,40.493,13344.04,0
NCMO,2012,1.294,3079.394,0
NCMO,2013,1.263,2639.48,0
NCMO,2014,2.526,2932.756,0
NCMO,2015,45.055,14077.229,0
NCMO,2016,10.103,9531.457,0
NCMO,2017,1.203,2199.567,0
NCMO,2018,0,0,0
NCMO,2019,1.25,2639.48,0
NCMO,2020,2.5,4252.496,0
NCMO,2021,0.834,1906.291,0
NCMO,2022,1.14,2052.929,0
NCMO,2023,1.459,3226.032,0
NCMO,2024,1.667,3079.394,0
NCMO,2025,3.418,3959.221,0
NCMO,2026,9.968,6452.063,0
NCMO,2027,1.986,3226.032,0
NCMO,2028,1.14,2492.843,0
NCMO,2029,9.684,6305.425,0
NCMO,2030,1.545,2786.118,0
NCMO,2031,3.703,2786.118,0
NCMO,2032,5.074,5425.599,0
NCMO,2033,1.424,2199.567,0
NCMO,2034,3.53,4692.41,0
NCMO,2035,1.994,2346.205,0
NCMO,2036,1.324,2932.756,0
NCMO,2037,1.103,2346.205,0
NCMO,2038,1.424,2052.929,0
NCMO,2039,1.545,3372.669,0
NCMO,2040,0.883,2492.843,0
NCMO,2041,2.427,4545.772,0
NCMO,2042,2.279,4839.047,0
NCMO,2043,5.127,6305.425,0
NCMO,2044,3.703,6158.788,0
NCMO,2045,2.279,4399.134,0
NCMO,2046,2.922,5718.874,0
NCMO,2047,10.061,13490.677,0
NCMO,2048,5.282,7038.614,0
NCMO,2049,21.631,21409.119,0
NCMO,2050,41.376,34899.796,0
NCMO,2051,4.34,6158.788,0
NCMO,2052,13.997,9091.544,0
NCMO,2053,30.376,14517.142,0
NCMO,2054,0.052,2052.929,0
NCMO,2055,4.756,7331.89,0
NCMO,2056,12.073,10411.284,0
NCMO,2057,0.152,1759.654,0
NCMO,2058,0.909,2052.929,0
NCMO,2059,1.969,4252.496,0
NCMO,2060,1.969,3226.032,0
NCMO,2061,0.909,2786.118,0
NCMO,2062,71.41,40032.119,0
NCMO,2063,100.605,47657.285,0
NCMO,2064,55.037,31967.04,0
NCMO,2065,0,0,0
NCMO,2066,25.008,12317.575,0
NCMO,2067,11.642,8651.63,0
NCMO,2068,6.252,3959.221,0
NCMO,2069,11.858,5865.512,0
NCMO,2070,28.026,12464.213,0
NCMO,2071,6.274,2786.118,0
NCMO,2072,5.133,2639.48,0
NCMO,2073,16.54,6452.063,0
NCMO,2074,23.745,9091.544,0
NCMO,2075,3.5,3812.583,0
NCMO,2076,1.994,2199.567,0
NCMO,2077,5.368,4105.858,0
NCMO,2078,7.141,3665.945,0
NCMO,2079,0,0,0
NCMO,2080,249.568,20529.292,0
NCMO,2081,26.168,5278.961,0
NCMO,2082,29.142,8211.717,0
NCMO,2083,211.125,35046.434,0
NCMO,2084,5.353,3226.032,0
NCMO,2085,23.194,9531.457,0
NCMO,2086,8.326,4839.047,0
NCMO,2087,105.265,25954.89,0
NCMO,2088,39.846,13050.764,0
NCMO,2089,5.948,2932.756,0
NCMO,2090,1.785,4692.41,0
NCMO,2091,7.732,4399.134,0
NCMO,2092,10.111,5425.599,0
NCMO,2093,8.921,7771.803,0
NCMO,2094,8.326,7331.89,0
NCMO,2095,28.51,7185.252,0
NCMO,2096,35.516,7771.803,0
NCMO,2097,88.233,17156.622,0
NCMO,2098,166.478,28887.646,0
NCMO,2099,17.203,14517.142,0
NCMO,2100,1.11,4692.41,0
NCMO,2101,16.648,8798.268,0
NCMO,2102,8.879,6305.425,0
NCMO,2103,78.245,16570.071,0
NCMO,2104,49.944,13050.764,0
NCMO,2105,6.66,6158.788,0
NCMO,2106,2.22,2639.48,0
NCMO,2107,61.597,24341.875,0
NCMO,2108,8.006,4839.047,0
NCMO,2109,26.479,10264.646,0
NCMO,2110,87.441,13344.04,0
NCMO,2111,58.283,11731.024,0
NCMO,2345,1.623,3079.394,0
NCMO,2346,4.868,13197.402,0
NCMO,2355,3.593,5718.874,0
NCMO,2356,0.62,2052.929,0
NCMO,2357,3.964,7038.614,0
NCMO,2358,1.611,3226.032,0
NCMO,2359,1.735,4985.685,0
NCMO,2360,1.363,3812.583,0
NCMO,2361,0.496,3372.669,0
NCMO,2362,1.735,4545.772,0
NCMO,2363,1.982,5572.236,0
NCMO,2364,0.991,3519.307,0
NCMO,2365,1.115,4252.496,0
NCMO,2366,0.744,2639.48,0
NCMO,2367,1.735,4545.772,0
NCMO,2368,0.744,2932.756,0
NCMO,2369,3.221,7331.89,0
NCMO,2370,0.868,3812.583,0
NCMO,2371,1.115,3079.394,0
NCMO,2372,1.115,4692.41,0
NCMO,2373,1.735,5865.512,0
NCMO,2374,0.496,3079.394,0
NCMO,2375,1.487,4252.496,0
NCMO,2376,1.239,3959.221,0
NCMO,2377,1.115,5278.961,0
NCMO,2378,1.487,5572.236,0
NCMO,2379,2.85,6305.425,0
NCMO,2380,0.991,3665.945,0
NCMO,2381,0.991,3519.307,0
NCMO,2382,1.239,6452.063,0
NCMO,2383,1.457,4252.496,0
NCMO,2384,2.752,5718.874,0
NCMO,2385,1.295,3372.669,0
NCMO,2386,1.781,4692.41,0
NCMO,2387,1.133,3372.669,0
NCMO,2388,0.696,2199.567,0
NCMO,2389,3.652,6745.339,0
NCMO,2390,3.999,7038.614,0
NCMO,2391,0.868,2639.48,0
NCMO,2392,0.62,2346.205,0
NCMO,2393,1.363,3959.221,0
NCMO,2394,0.972,2199.567,0
NCMO,2395,0.285,6452.063,0
NCMO,2401,11.823,13930.591,0
NCMO,2402,12.144,14077.229,0
NCMO,2403,7.176,8944.906,0
NCMO,2404,2.024,3519.307,0
NCMO,2405,1.288,3519.307,0
NCMO,2406,1.472,3079.394,0
NCMO,2407,3.312,5572.236,0
NCMO,2408,0.696,2346.205,0
NCMO,2409,2.024,5278.961,0
NCMO,2410,4.6,6891.977,0
NCMO,2411,2.944,4692.41,0
NCMO,2412,0.696,1466.378,0
NCMO,2413,2.392,4985.685,0
NCMO,2414,2.208,4105.858,0
NCMO,2415,1.288,2786.118,0
NCMO,2416,1.288,2786.118,0
NCMO,2417,1.061,2639.48,0
NCMO,2418,4.507,6745.339,0
NCMO,2419,3.38,4105.858,0
NCMO,2420,3.913,5278.961,0
NCMO,2421,2.759,4252.496,0
NCMO,2422,3.424,4985.685,0
NCMO,2423,2.201,4545.772,0
NCMO,2424,7.336,10411.284,0
NCMO,2425,3.482,5865.512,0
NCMO,2426,3.38,3812.583,0
NCMO,2783,5.976,8358.355,0
NCMO,2797,0,0,0
NCMO,2798,0,0,0
NCMO,2828,4.271,8944.906,0
NCMO,2829,5.048,5718.874,0
NCMO,2830,1.165,2346.205,0
NCMO,2831,4.137,4692.41,0
NCMO,2832,12.706,8944.906,0
NCMO,2833,23.934,14223.866,0
NCMO,2834,23.343,12170.937,0
NCMO,2835,13.888,6745.339,0
NCMO,2836,9.751,7625.166,0
NCMO,2837,4.137,4692.41,0
NCMO,2838,2.955,3079.394,0
NCMO,2839,1.773,3372.669,0
NCMO,2840,5.024,7038.614,0
NCMO,2841,0.296,2639.48,0
NCMO,2842,3.546,4839.047,0
NCMO,2843,7.683,6158.788,0
NCMO,2844,6.797,3519.307,0
NCMO,2845,2.948,3226.032,0
NCMO,2846,1.608,1906.291,0
NCMO,2847,7.235,5865.512,0
NCMO,2848,5.895,4985.685,0
NCMO,2849,9.11,7478.528,0
NCMO,2850,1.641,2492.843,0
NCMO,2851,4.722,4105.858,0
NCMO,2852,0.141,4839.047,0

