ClusterID,Cluster_RP,ND,FD,Size
9302,58,561.5223913,561.5223913,1
9313,17693,382.5818207,382.5818207,1
9319,15359,0.0,1063.473489,16
9320,454,244.53357180000003,244.53357180000003,1
9349,5307,100.3348733,100.3348733,1
9357,6632,98.59806025,209.162098,2
9364,2790,571.6504166,1125.24102,2
9370,9344,200.220341,260.23487969999996,2
9372,17159,541.2578326,1655.122999,4
9385,16034,306.7321678,684.2854646000001,4
9390,6020,0.0,739.5241990000001,5
9392,15954,0.0,1172.080846,6
9401,15533,201.2561211,201.2561211,1
9426,9051,0.0,1934.9537699999998,35
9435,12001,216.9919932,236.3039109,2
9448,6381,622.9276961,622.9276961,1
9457,4390,207.9538905,569.6269208,3
9464,16032,486.07402970000004,735.7375289,4
9483,4590,877.4176107000001,877.4176107000001,1
9491,19375,1101.0142560000002,1101.0142560000002,1
9498,133,175.0639628,192.9508655,2
9506,12396,313.1610005,734.3459627000001,2
9512,3897,482.06524529999996,685.019427,3
9519,11118,180.93330580000003,904.5316516,7
9552,12002,0.0,890.5798882000001,4
9571,18180,147.4716157,147.4716157,1
9614,6692,0.0,487.5011296,5
9624,9631,305.5950602,305.5950602,1
9628,3733,461.0311647,461.0311647,1
9630,12686,0.0,1482.576515,15
9633,10280,175.30076330000003,2159.945914,7
9648,6292,0.0,439.7282085,3
9698,14780,434.35870819999997,1342.02524,4
9708,9453,101.7416962,953.1412174000001,5
9718,12104,103.7309923,609.1466735,6
9731,129,0.0,14.69184906,2
9750,17569,36.28691023,1041.2993800000002,5
9754,7932,0.0,833.6774886,2
9756,748,97.68685045,421.3539187,2
9758,19377,157.4623896,893.2628284,9
9775,4293,0.0,720.7443015,10
9777,11153,195.0150288,195.0150288,1
9779,11355,205.3158438,381.1648012,2
9790,13131,0.0,146.7703927,2
9797,3618,178.174502,178.174502,1
9811,14740,136.07379780000002,2946.203632,40
9813,7448,250.33112999999997,955.238033,7
9832,10276,337.0459745,337.0459745,1
9838,15487,123.73720719999999,370.67575469999997,2
9849,12501,276.89115489999995,513.9294947,2
9856,15173,299.9556672,299.9556672,1
9859,12691,126.6936521,1667.409897,3
9873,10807,725.3516202000001,725.3516202000001,1
9874,2408,538.7605446,538.7605446,1
9884,2817,0.0,284.283979,2
9891,2828,0.0,606.7802740000001,9
9897,16428,0.0,446.09224639999996,5
9904,424,0.0,40.57740145,2
9913,9624,459.8578055,1112.266916,3
9915,2611,331.04423660000003,331.04423660000003,1
9936,7510,76.14306668,985.9832539999999,5
9937,15887,14.75410944,951.9125005000001,6
9942,5068,264.4135698,264.4135698,1
9944,1004,100.97105859999999,511.0174327,5
9947,2303,531.2272183,790.5527907000001,2
9950,1402,663.4036938999999,663.4036938999999,1
9953,13375,0.0,0.0,1
9972,4145,188.5592426,775.744007,2
9974,10002,219.43313480000003,796.4731221,5
9978,4464,136.76294740000003,995.7825587000001,3
9979,11375,119.4354928,716.8888218999999,6
9980,11603,0.0,1828.9397219999998,14
9983,898,141.9442329,396.5465164,3
9992,111,285.93933589999995,285.93933589999995,1
9998,6670,420.20062530000007,588.4180622,2
10026,1423,253.0932176,253.0932176,1
10046,1036,173.45550480000003,824.1980257,6
10063,1755,163.813739,498.049191,6
10064,15819,112.30018000000001,725.6475462999999,2
10066,3537,336.0755126,626.9705518999999,4
10068,2509,335.2779665,878.414504,2
10088,2162,112.4077602,251.6157773,2
10101,15329,0.0,1161.655601,9
10107,17116,113.3592608,2047.0347129999998,9
10131,1422,42.09810453,478.7221427,2
10137,11959,0.0,0.0,1
10139,936,0.0,0.0,1
10148,7591,66.79282724,137.6682469,2
10156,2363,302.15763819999995,1023.484765,4
10175,10176,668.7243817000001,1214.2268589999999,2
10195,11115,588.6473890999999,1243.339191,5
10198,817,133.23151409999997,133.23151409999997,1
10250,2247,47.59386099,1916.585605,29
10259,9853,803.8245392000001,893.4373396999999,2
10300,12020,335.66755750000004,335.66755750000004,1
10306,9310,0.0,0.0,1
10319,4554,40.72327674,909.6849422,7
10320,5,587.5633646000001,587.5633646000001,1
10324,11950,72.1238205,280.9580562,2
10337,17653,83.41869592,359.75187139999997,2
10340,1732,311.0818014,774.1500032,2
10344,15317,174.8996643,968.4133586000002,3
10346,1328,0.0,775.0778275,7
10353,3858,0.0,251.24018680000003,4
10362,8285,132.8162867,1022.1630769999999,11
10364,899,26.45193731,690.1300127000001,5
10365,6627,359.8195182,359.8195182,1
10366,346,0.0,0.0,1
10370,12143,337.22865299999995,337.5677457,2
10377,15474,189.0966422,189.0966422,1
10386,2297,78.1333921,78.1333921,1
10387,663,61.37924626,271.7920982,2
10389,17834,0.0,2053.0618489999997,10
10390,14778,290.4794,1016.001265,5
10400,15491,0.0,116.02840859999999,2
10408,17092,235.04090219999998,1936.6458329999998,21
10414,595,63.40681473,129.921029,2
10418,3520,190.0389685,190.0389685,1
10424,9815,25.87014364,629.2245912999999,4
10436,11,277.80355019999996,671.0262971,3
10438,269,158.81440959999998,697.9701352000001,4
10445,15429,0.0,553.9532829,2
10447,2082,0.0,1179.128775,8
10453,83,252.12263080000002,252.12263080000002,1
10462,18868,318.37919489999996,1360.146164,6
10470,15974,361.42084730000005,490.1864223,2
10479,13384,10.43589757,1517.084071,8
10482,5461,184.71458710000002,550.6618639999999,5
10496,1456,0.0,605.5756233,6
10504,9813,67.77173943,67.77173943,1
10509,2970,0.0,717.2713197,6
10516,47,0.0,397.30994419999996,4
10519,15434,556.4260979,650.22606,2
10530,660,314.3876307,314.3876307,1
10540,14655,208.8699622,1126.875595,10
10541,4976,663.9642367,663.9642367,1
10546,14652,655.2716674,2139.3145010000003,6
10551,1601,114.48091200000002,554.4710627999999,4
10560,1848,0.0,1193.479747,7
10562,457,0.0,100.6490301,2
10568,6942,0.0,410.14653169999997,6
10602,8678,383.7896526,555.4371509,3
10607,14478,0.0,622.4092228,4
10608,2583,37.32004209,793.1552793999999,4
10609,306,0.0,789.3570047000001,3
10619,5950,691.7353741000001,691.7353741000001,1
10629,17158,320.820857,372.5631187,2
10651,6622,25.649859,568.6866327,4
10655,10967,726.5302309,726.5302309,1
10662,12088,6.887180319,905.2921482,5
10673,1635,23.79290307,23.79290307,1
10701,1304,79.47749313,382.15575739999997,4
10704,479,144.8640425,465.7482465,2
10707,7970,274.1990305,1034.0837119999999,6
10713,452,370.46052589999994,370.46052589999994,1
10724,13589,0.0,0.0,1
10726,17186,306.4857517,611.4901133,2
10736,15976,7.555039672,247.1545781,2
10743,11012,83.91816372,437.35469079999996,2
10744,5469,56.50205365,888.3844088,9
10764,5482,64.31374489,64.31374489,1
10771,4466,0.0,97.20062007,2
10773,9816,196.4486862,196.4486862,1
10776,2194,48.9086841,83.00382976,2
10777,63,0.0,0.0,1
10796,57,151.9212761,151.9212761,1
10800,9872,288.6942691,288.6942691,1
10808,9434,0.0,1152.38296,11
10817,6435,0.0,425.7867983,4
10818,7330,123.3830582,1146.63905,10
10824,9373,72.65819558,1707.7622030000002,17
10827,4209,0.0,315.28225299999997,3
10844,2186,400.2870578,893.1788368999999,3
10847,11537,742.8598799,742.8598799,1
10864,1879,250.7292914,1265.3175410000001,10
10868,664,0.0,210.15832200000003,3
10894,13249,27.33716399,692.9408672000001,6
10898,503,58.12314144,58.12314144,1
10909,6440,0.0,0.0,1
10937,18453,677.1655991,677.1655991,1
10946,4486,88.62403392,125.1159788,2
11009,200,351.6663838,351.6663838,1
11012,9486,0.0,1400.396522,12
11013,931,0.0,198.7188937,3
11022,7881,516.4111125,1185.022368,5
11030,14971,544.8096401,1766.209666,12
11037,1868,47.98990743,892.9499175000001,2
11039,5303,22.9246258,22.9246258,1
11059,16389,0.0,502.9420241,2
11061,10647,439.29612360000004,1484.689833,9
11065,15372,0.0,467.0519433,4
11068,331,63.00600406,63.00600406,1
11079,10856,0.0,1882.272906,11
11080,12302,66.30264158,1875.715841,9
11118,3205,303.404716,303.404716,1
11119,3849,29.66767545,29.66767545,1
11120,406,234.6964252,1070.524334,10
11127,5602,255.1369827,255.1369827,1
11132,9562,497.6364426,622.4271516,3
11134,128,121.2902193,195.913649,2
11146,14974,253.19325010000003,590.9978392999999,3
11151,12627,0.0,0.0,1
11158,1820,28.105393499999998,28.105393499999998,1
11187,11450,27.02432886,1229.893076,11
11188,1091,0.0,438.58797689999994,4
11190,7140,31.55972273,942.4944854,3
11194,2160,768.5992946,975.6142083999999,2
11197,9558,0.0,588.4134981000001,3
11224,3493,162.03538909999997,1104.9772269999999,6
11242,6315,120.4644297,469.82934079999995,2
11263,975,38.93032669,147.5546405,2
11267,14091,39.14294084,1348.667431,7
11268,13406,339.37595600000003,1621.186246,4
11278,17691,132.0884197,132.0884197,1
11291,6730,797.7105392999999,797.7105392999999,1
11292,8201,0.0,1689.142093,18
11298,6834,408.59004839999994,1828.200091,14
11299,4424,162.9773625,650.4658972999999,2
11305,14717,229.3877724,678.8175347,4
11312,3435,0.0,1736.184312,25
11314,15740,139.1063302,1636.022408,7
11322,2178,420.98303839999994,420.98303839999994,1
11333,4143,159.7465967,159.7465967,1
11338,4425,341.1734441,341.1734441,1
11357,5337,157.60793180000002,773.6799847,3
11359,3245,0.0,0.0,1
11361,7589,355.08732960000003,355.08732960000003,1
11368,15902,63.34122599,598.9871807999999,2
11379,11496,222.24670930000002,222.24670930000002,1
11391,6388,161.3860428,161.3860428,1
11396,5761,0.0,0.0,1
11412,10635,643.3433286000001,1410.115825,4
11415,6918,311.043431,704.1754132,3
11418,10300,0.0,181.39591130000002,3
11421,1006,0.0,702.6911329,2
11424,13496,60.80523621,687.2051583,4
11434,2958,915.9899167000001,1358.386805,2
11461,11023,435.3123055,1093.1365130000001,3
11482,17687,521.1971327,521.1971327,1
11496,2831,96.46844313,420.535076,3
11514,487,0.0,448.09842860000003,6
11519,15500,65.48115093,1793.08715,10
11524,5672,0.0,564.5393224999999,7
11536,6630,130.3889564,444.65993810000003,3
11549,1679,65.28368284,499.52588719999994,6
11553,8955,0.0,360.5555525,2
11556,1256,0.0,421.8129676,2
11558,10299,288.0695243,288.0695243,1
11559,3843,51.76751034,387.10990630000003,2
11562,18046,304.70953330000003,1284.139694,8
11564,458,350.46998560000003,350.46998560000003,1
11573,198,203.4985606,203.4985606,1
11578,493,0.0,327.2458204,3
11590,8612,537.0040240000001,537.0040240000001,1
11591,2841,26.10904894,423.0210237,4
11594,9579,0.0,982.3499138000001,6
11595,518,547.9791573,547.9791573,1
11609,1474,25.40997898,25.40997898,1
11616,11554,598.7019796,598.7019796,1
11635,13402,169.36675669999997,842.2463706,4
11666,4239,571.1575282000001,571.1575282000001,1
11672,244,0.0,282.3984494,2
11675,12186,253.31633399999998,701.8193251,6
11685,1301,0.0,0.0,1
11689,7404,0.0,628.7762759999999,4
11708,15424,0.0,2043.5243719999999,16
11712,9866,310.1023301,310.1023301,1
11716,6369,0.0,449.59847300000007,2
11718,991,367.3814183,367.3814183,1
11742,6441,55.90430231,471.6703036,5
11748,3746,0.0,1523.334226,17
11761,5026,443.8866073,443.8866073,1
11762,3238,16.26084221,16.26084221,1
11768,4388,123.8007693,668.7285692,2
11771,513,143.78528889999998,143.78528889999998,1
11774,256,171.3608754,515.7434347,2
11783,366,107.17351699999999,450.9921806,4
11788,3862,89.53910526,468.68449929999997,3
11795,12910,50.00230291,50.00230291,1
11800,12069,160.4390148,355.6063779,3
11812,8529,0.0,746.7380429,16
11843,6695,110.9896679,585.2220226,2
11853,3366,141.5098131,484.0425442,4
11871,17037,505.5622772,505.5622772,1
11875,7310,159.3507042,159.3507042,1
11886,1312,0.0,35.32718204,2
11899,18139,0.0,326.7098012,2
11905,1736,0.0,654.0888831,2
11913,709,449.7997841,449.7997841,1
11926,2018,257.8544618,899.7930423,5
11931,13871,0.0,404.15403050000003,3
11954,1992,0.0,324.50396739999996,4
11960,12837,156.85322480000002,156.85322480000002,1
11976,10877,0.0,1561.2455730000001,12
11996,3268,0.0,284.55479069999996,2
12003,9766,0.0,809.8276556,5
12010,7328,386.7241996,386.7241996,1
12011,6667,63.62203855,1071.602196,9
12016,13190,0.0,665.9854219,4
12033,651,0.0,60.69818687,2
12034,5302,416.8169589,416.8169589,1
12039,4479,92.27740385,829.0117374,5
12054,13510,73.69322068,680.117837,3
12056,12714,1001.0699470000001,1001.0699470000001,1
12063,201,165.3496505,165.3496505,1
12067,2409,383.23145639999996,383.23145639999996,1
12068,15737,72.32521918,1277.2320140000002,4
12076,17101,101.63410490000001,442.8442619,2
12090,6272,70.9833458,70.9833458,1
12095,1733,588.7519387,588.7519387,1
12105,3557,331.82111139999995,661.4786797999999,5
12114,13153,7.482897396,1507.830805,14
12126,3450,0.0,728.7264535,5
12139,14784,253.74198969999998,678.1406654,3
12149,15256,244.27499440000003,412.81935110000006,2
12176,998,645.9829574,645.9829574,1
12185,15343,284.9299954,1011.2302869999999,9
12203,12586,0.0,510.9206642,4
12208,1277,87.94539028,389.4934397,3
12210,15786,356.9126876,1338.38276,3
12215,1785,0.0,359.34013460000006,5
12220,7266,292.7957637,471.87643449999996,2
12226,2291,369.3604591,1386.559281,4
12228,3937,127.23037140000001,724.6950496000001,4
12238,7265,54.02836949,54.02836949,1
12242,1672,0.0,1248.0514679999999,8
12248,15904,0.0,702.0088804,4
12264,12084,860.6899641000001,860.6899641000001,1
12267,13506,270.665915,270.665915,1
12277,423,59.79920364,581.8768623999999,3
12278,10421,0.0,0.0,1
12281,1269,0.0,0.0,1
12288,232,0.0,0.0,1
12298,6626,303.89208039999994,303.89208039999994,1
12303,17135,29.30357038,29.30357038,1
12309,12700,517.8102481999999,1243.3823220000002,3
12322,4150,0.0,0.0,1
12348,3368,161.1683045,929.2321193,5
12371,2827,28.65380818,566.3476368,2
12373,45,0.0,0.0,1
12389,6982,0.0,1338.024621,17
12392,15899,423.8718756,731.81323,4
12397,927,158.6656164,551.9665458,4
12399,519,48.40275553,48.40275553,1
12426,8374,203.82397859999998,1066.940379,17
12428,983,0.0,585.2096978999999,6
12430,1020,35.02415466,35.02415466,1
12431,11086,905.1248432,905.1248432,1
12451,15430,490.53738339999995,490.53738339999995,1
12453,343,59.43210006,522.2246468999999,5
12474,7110,79.17554654,79.17554654,1
12475,11130,272.6351111,798.5762317000001,4
12485,10824,27.05447366,760.5897154,22
12493,5483,0.0,0.0,1
12495,168,310.6081914,442.5663466,2
12506,9865,422.1671268999999,705.7793409,2
12516,36,111.00601699999999,111.00601699999999,1
12524,14642,967.999283,967.999283,1
12559,5389,69.86880823,69.86880823,1
12582,1861,27.44180152,1364.505035,9
12588,1670,0.0,1011.469835,5
12599,1633,690.8026897000001,948.1729664,2
12613,2230,237.187248,2388.5381989999996,10
12616,1090,128.7985159,128.7985159,1
12636,2261,83.50532822,1048.986649,7
12645,11924,380.7956411,452.4930903,2
12647,18140,511.7924779,612.4702607,2
12648,15486,143.1013369,143.1013369,1
12652,596,0.0,0.0,1
12656,7277,0.0,871.2928053999999,5
12657,708,0.0,293.12206089999995,3
12673,13281,396.2090624,1882.132338,11
12677,2176,42.94030697,556.1515329,3
12696,1011,107.9883737,107.9883737,1
12714,1780,105.12665530000001,105.12665530000001,1
12726,15169,345.48042369999996,441.1705005,2
12733,6506,499.6717148,499.6717148,1
12758,7122,250.63485690000002,250.63485690000002,1
12767,12334,54.20945189,720.1262957,2
12785,17020,72.71767153,973.4392477,6
12787,5478,131.5373721,131.5373721,1
12816,12612,0.0,722.8954847,14
12820,34,365.32054589999996,365.32054589999996,1
12832,262,0.0,402.1001282,5
12835,13869,0.0,0.0,1
12840,3614,224.58768089999998,408.4868439,2
12842,4419,90.82352592,90.82352592,1
12844,1802,570.159269,765.5821981,4
12849,16030,305.8936168,611.8007821,3
12851,13486,82.57759914,82.57759914,1
12855,11349,0.0,1383.811454,5
12879,5064,383.5455827,411.56788430000006,2
12890,7941,224.1291171,278.0008329,2
12897,9555,385.5307064,995.5978402999999,3
12908,6088,9.02562657,1342.912809,7
12912,8618,956.6004365,1145.717513,2
12924,5379,185.27479019999998,185.27479019999998,1
12943,1255,190.8417116,192.29096769999998,2
12950,8887,0.0,879.4355219,18
12952,15459,540.4063914,764.6343897,2
12961,7587,731.1395062000001,1313.7461560000002,3
12967,13868,33.55994099,33.55994099,1
12972,8868,288.87116299999997,787.5263381,2
12975,2968,199.5922085,622.6596552999999,2
13005,11044,469.4056806,1402.3023,2
13015,11559,684.9657902,791.2796198,2
13027,5260,26.65184907,26.65184907,1
13034,15451,180.87321830000002,400.4388694,2
13037,5333,21.76713662,21.76713662,1
13039,1394,116.4289095,1154.87536,3
13040,9150,117.5899584,117.5899584,1
13045,10974,0.0,479.01882209999997,3
13049,1305,0.0,256.1803965,4
13054,9626,443.6350916999999,443.6350916999999,1
13056,15830,294.1400636,396.52646560000005,3
13058,106,170.07978669999997,201.7332727,2
13092,9559,34.79541958,325.4171433,3
13107,803,269.5476367,269.5476367,1
13111,14107,166.8451444,1037.349389,7
13116,73,63.35314095,63.35314095,1
13120,4412,87.48813923,87.48813923,1
13133,4459,0.0,281.92678010000003,3
13136,17024,168.874584,1823.041768,17
13139,320,379.89433030000004,379.89433030000004,1
13141,5073,0.0,0.0,1
13149,2201,821.7525665000001,821.7525665000001,1
13154,363,445.79418269999996,527.8701079,2
13157,4154,98.99833636,1810.4149710000002,19
13164,6940,85.26029009999999,690.8809994,3
13169,11358,701.2964565000001,701.2964565000001,1
13174,7019,109.5904644,769.7599012000001,4
13194,13492,0.0,280.8442358,3
13214,11507,80.02355071,154.98624099999998,2
13250,9581,0.0,1115.165021,9
13257,467,280.61460710000006,452.02090660000005,2
13260,12151,441.72918530000004,988.8500693,5
13264,5459,1.161436643,1.161436643,1
13275,816,340.6278978,340.6278978,1
13279,2953,55.90735722,595.2266581,11
13295,9033,0.0,1749.1006120000002,30
13299,3519,0.0,0.0,1
13308,10458,295.9602443,295.9602443,1
13314,7902,121.5874615,488.09849410000004,2
13337,16447,291.7538307,565.0443783,2
13346,1417,0.0,517.4134033,2
13356,9557,0.0,361.73697830000003,2
13369,12096,92.73051321,1274.788246,6
13371,6673,54.34023924,920.9276146999999,6
13385,11585,409.70385600000003,726.6791784,2
13389,1598,364.4825795,1076.360404,4
13393,2300,499.4572898,499.4572898,1
13397,12131,270.30977939999997,270.30977939999997,1
13405,5410,155.0703229,155.0703229,1
13424,3844,173.6668417,374.3681789,2
13431,12298,304.1414557,304.1414557,1
13433,749,77.9334441,760.3590101,4
13464,1068,159.350254,696.03822,2
13473,9875,32.01267259,32.01267259,1
13479,1282,68.98167555,433.3894182,3
13480,11497,0.0,401.1038368,3
13486,15493,27.97255596,27.97255596,1
13488,5399,38.72657891,802.498245,3
13509,586,137.9355835,275.41563199999996,2
13513,13413,0.0,1492.853059,5
13526,3883,336.87894520000003,365.1916651,2
13546,15928,0.0,2214.897528,31
13547,8335,35.62505477,1476.722733,10
13548,4200,337.59139239999996,337.59139239999996,1
13562,15550,317.49819560000003,1720.753632,3
13565,6783,546.0525892,546.0525892,1
13576,15783,103.56475479999999,1204.769506,7
13584,7713,0.0,1187.5567119999998,9
13588,1376,0.0,1152.396548,7
13600,5797,262.2292121,262.2292121,1
13601,6764,213.3045003,1037.775702,10
13605,17599,15.16389554,1679.927923,19
13616,1921,500.1956187,1317.585442,4
13625,13454,817.5113541000001,817.5113541000001,1
13643,1076,404.7278897,404.7278897,1
13650,12873,0.0,0.0,1
13664,10027,0.0,1096.559774,6
13666,4236,34.59478399,781.2179504,3
13668,2420,163.657607,1185.723455,6
13688,7338,0.0,1387.8500800000002,7
13690,17151,104.3497934,512.2908361000001,4
13692,485,0.0,644.0045545,4
13693,5335,736.6284863,893.4799234999999,3
13707,7284,0.0,0.0,1
13719,12754,150.78967169999999,846.5839043,6
13721,8924,84.88365985,1471.600298,15
13728,12074,584.1824134,584.1824134,1
13748,5300,72.09228673,268.681081,3
13751,1061,174.23379350000002,452.61803489999994,4
13766,6291,447.7332765,688.5475432999999,2
13781,436,235.1524002,235.1524002,1
13786,15884,117.83570459999999,864.874162,3
13793,12109,47.61062151,714.4282390999999,6
