Site_ID,SedRed,Cost,NEAR_FID,NEAR_DIST,area_m2,Sedrank,NEARrank,bcr
16475,9.032,6355.2959999999985,433,163.0131695,7061.344238,12.0,4.0,0.0014211769207917305
16472,9.692,6469.401999999999,433,188.1465589,7655.858398,11.0,5.0,0.0014981291933937636
16471,13.533,7133.219,433,5.277040734,11114.46582,10.0,2.0,0.0018971799407812937
16482,16.503,7646.526,433,500.5206395,13788.8916,9.0,9.0,0.002158234994558313
16480,20.602,8355.199,433,277.503621,17481.21289,8.0,7.0,0.002465770115110364
16476,20.812,8391.591,433,0.0,17670.82031,7.0,1.0,0.002480101806677661
16060,24.609,9048.144,433,1022.989154,21091.58398,6.0,13.0,0.0027197843005151113
17209,28.405,9704.787,433,62.36237295,24512.81445,5.0,3.0,0.002926906072230127
16466,30.221,17861.835,433,265.9700598,26148.77148,4.0,6.0,0.0016919314280979532
16463,50.596,22671.075,433,1138.972573,44523.01172,3.0,14.0,0.002231742429505438
16465,53.788,24252.087000000003,433,329.6140767,47403.0,2.0,8.0,0.002217870981577791
16056,606.4209999999998,114346.462,433,1480.94835,543664.5,1.0,15.0,0.0053033647862231175
17212,18.738,8142.354,438,369.3914062,16372.24707,1.0,1.0,0.0023013000908582455
18095,3.052,612.3530000000002,445,408.7445765,3190.474854,6.0,6.0,0.004984053315652898
18086,6.323,1023.892,445,0.0,5334.665527,5.0,1.0,0.006175456005125541
18093,6.585,1076.202,445,377.8526857,5607.211426,4.0,5.0,0.0061187397904854295
18090,11.66,2088.238,445,161.5049614,10880.10742,3.0,4.0,0.005583654736672736
18092,15.174,2788.929,445,90.69606899,14530.83984,2.0,2.0,0.005440798241905764
18088,179.19099999999997,35075.24,445,104.5738196,182748.5313,1.0,3.0,0.00510876048175294
12732,10.577,8720.658000000001,467,453.1717097,9088.427734,3.0,2.0,0.0012128671941956672
13584,10.935,1810.886,467,287.3015375,9435.050781,2.0,1.0,0.006038480611148356
12730,16.47,7839.203,467,510.4998518,14792.77734,1.0,3.0,0.002100978887777239
10628,5.895,5913.736999999999,471,1385.192193,4760.73877,7.0,6.0,0.000996831614256772
10630,8.543,6427.746,471,1414.742714,7438.820312999998,6.0,7.0,0.001329081765209764
10621,34.624,5103.602,471,0.0,26590.7168,5.0,1.0,0.006784228080481198
9938,76.271,12958.165,471,772.5552753,67514.45313,4.0,4.0,0.005885941412229277
10623,90.639,20482.01,471,465.7037253,80664.15625,3.0,3.0,0.0044252981030670335
10624,105.727,23134.016,471,1134.877598,94481.60156,2.0,5.0,0.00457019654520858
10622,423.338,78458.24900000001,471,407.1943249,382731.1563,1.0,2.0,0.0053957105262443465
14450,7.1370000000000005,6019.053000000001,488,205.010643,5309.455566,3.0,1.0,0.0011857346994618588
14811,78.602,13157.069,488,362.5320713,68550.78125,2.0,2.0,0.00597412691230851
15454,95.963,44470.731,488,1009.367742,84201.4375,1.0,3.0,0.002157891220632285
12840,17.502,10966.029,492,229.9406951,15814.08594,1.0,1.0,0.0015960198536772061
16320,3.039,5607.278,493,451.7488477,3164.033936,18.0,7.0,0.0005419741985326926
16328,5.812,909.995,493,617.1700077,4741.241699,17.0,10.0,0.006386848279386151
16316,5.849,931.569,493,727.584454,4853.649902,16.0,15.0,0.006278654613882601
16323,6.567,6075.198,493,650.1241765999998,5601.9838869999985,15.0,11.0,0.0010809524232790438
16325,7.61,1283.586,493,14.24604427,6687.723633,14.0,2.0,0.0059287028683703315
16330,8.079,6358.71,493,301.225184,7079.130859000001,13.0,6.0,0.0012705407228824715
16317,8.197000000000001,1400.838,493,716.7813666000002,7298.625488,12.0,14.0,0.005851497460805604
16331,8.776,1516.605,493,41.38279997,7901.796387,11.0,3.0,0.005786608906076401
16318,9.395,6618.2040000000015,493,653.5340414,8431.144531,10.0,12.0,0.0014195694179266758
15905,11.198,12952.173,493,820.2780723,10373.2041,9.0,16.0,0.0008645653513120926
16319,11.259,2012.798,493,522.4066736999998,10487.05371,8.0,8.0,0.005593705876098844
16334,13.004,2361.63,493,670.118003,12304.53223,7.0,13.0,0.005506366365603418
16314,13.42,13778.345,493,833.6207417,12566.92285,6.0,17.0,0.0009739921594356943
16308,16.355999999999998,11451.537,493,1158.144273,15759.12891,5.0,18.0,0.0014282798894157175
16324,18.971,3554.34,493,200.0241826,18518.77344,4.0,5.0,0.00533741847994283
16321,32.411,11241.258999999998,493,563.4144607000002,32518.12109,3.0,9.0,0.002883217974072122
16332,79.082,15338.933,493,99.41572677,79918.69531,2.0,4.0,0.005155638922211864
16329,80.837,15690.184,493,0.0,81748.78125,1.0,1.0,0.005152074698422913
18147,4.609,606.849,498,1130.064622,3161.794678,6.0,6.0,0.007594970083167311
18149,10.046,1565.428,498,31.09670423,8156.17041,5.0,2.0,0.006417414279034231
17610,10.23,6597.937,498,810.470566,8325.547852,4.0,5.0,0.0015504846439121805
18152,11.991,11909.294,498,0.0,9947.779297,3.0,1.0,0.0010068606921619368
17602,22.874,3833.253,498,797.7052982000001,19971.96289,2.0,4.0,0.005967255487701959
18516,33.843,15773.062,498,107.8685137,30078.72852,1.0,3.0,0.002145620171910819
14032,5.739,6639.241,500,446.120402,4345.118652,5.0,2.0,0.0008644060367743843
14033,6.134,6343.75,500,609.9823177000002,4721.604492,4.0,4.0,0.000966935960591133
