Site_ID,SedRed,Cost,NEAR_FID,NEAR_DIST,area_m2,Sedrank,bcr,bcr_epis,SedRed_epis
11504,29.527,15610.605,1255,331.997876,55283.23047,2,0.001891471,0.001891471,29.527
12291,30.148,10381.382,1255,0,28038.00195,1,0.002904045,0.002904045,30.148
13233,6.141,5991.461,1324,721.1425604,5165.695801,3,0.001024959,0,0
13245,8.876,6539.033,1324,737.95757,8018.646484,2,0.001357387,0.001357387,8.876
13232,15.196,2804.248,1324,718.4159903,14610.65527,1,0.005418922,0.005418922,15.196
5962,5.153,10784.148,1334,412.959647,4085.557129,2,0.000477831,0,0
5963,6.439,6038.433,1334,299.8171062,5410.430176,1,0.001066336,0.001066336,6.439
8952,2.999,10588.554,1341,832.6622454,3066.475098,3,0.00028323,0,0
8954,5.381,5823.303,1341,593.2520907,4289.560059,2,0.000924046,0.000924046,5.381
8953,6.822,6106.152,1341,483.4035398,5763.258301,1,0.001117234,0.001117234,6.822
15428,9.425,6584.953,1344,588.2772647,8257.898438,10,0.001431293,0,0
15444,10.923,6873.231,1344,856.1851104,9759.881836,9,0.001589209,0,0
15958,12.714,7057.655,1344,1110.309564,10720.76367,8,0.001801448,0,0
15944,14.402,7542.859,1344,337.1229464,13248.77051,7,0.001909356,0,0
15940,14.478,7557.516,1344,137.9943388,13325.13672,6,0.001915709,0,0
15949,18.338,3061.79,1344,1249.785757,15952.49609,5,0.005989307,0.005989307,18.338
15943,20.098,8375.972,1344,645.6892835,17589.44336,4,0.002399483,0.002399483,20.098
15953,35.146,6063.575,1344,1520.556525,31592.35352,3,0.005796251,0.005796251,35.146
15941,35.391,20315.592,1344,0,34310.0625,2,0.001742061,0.001742061,35.391
15946,83.745,25685.698,1344,653.3596629,81725.40625,1,0.003260375,0.003260375,83.745
14802,4.435,5608.959,1375,620.6288216,3172.790039,3,0.000790699,0,0
14777,7.817,6243.258,1375,750.4610814,6477.606445,2,0.001252071,0.001252071,7.817
14795,15.055,19690.254,1375,782.9817983,13550.74219,1,0.000764591,0.000764591,15.055
13440,21.186,8742.733,1388,250.081621,19500.33398,1,0.00242327,0.00242327,21.186
15411,5.44,5835.568,1398,1343.619844,4353.465332,8,0.000932214,0,0
15419,6.092,5963.539,1398,809.6807676,5020.219727,7,0.001021541,0,0
15413,16.384,2986.094,1398,937.2492154,15558.10547,6,0.005486766,0,0
15417,35.792,11801.675,1398,954.9733721,35437.99609,5,0.00303279,0,0
15412,73.386,23966.174,1398,1481.733287,72766.36719,4,0.003062066,0.003062066,73.386
15942,91.025,37320.32,1398,166.2298079,90868.45313,3,0.00243902,0.00243902,91.025
15931,150.045,33845.502,1398,546.5345447,150290.4375,2,0.004433233,0.004433233,150.045
15427,189.47,40932.23,1398,142.0974375,187213.6094,1,0.004628871,0.004628871,189.47
7262,8.081,6349.093,1455,252.6616596,7029.023438,3,0.00127278,0,0
7260,13.838,7476.181,1455,238.7519209,12901.3623,2,0.001850945,0.001850945,13.838
7583,16.195,7937.825,1455,365.1136431,15306.61719,1,0.002040231,0.002040231,16.195
16938,4.295,10908.32,1486,1816.081698,3021.106201,33,0.000393736,0,0
16943,4.425,5946.298,1486,1852.01591,3147.422852,32,0.00074416,0,0
16497,4.943,6097.595,1486,1392.244345,3650.645508,31,0.000810647,0,0
16973,5.141,6167.749,1486,754.6790405,3883.977783,30,0.000833529,0,0
16965,5.43,11622.259,1486,287.7654208,4124.503418,29,0.000467207,0,0
16942,5.437,6242.074,1486,1621.818335,4131.186523,28,0.000871025,0,0
16970,5.464,6250.122,1486,853.6403191,4157.955078,27,0.000874223,0,0
16969,5.711,6322.22,1486,674.6822794,4397.756348,26,0.000903322,0,0
16498,5.845,11780.791,1486,872.6283721,4527.562012,25,0.000496147,0,0
16492,6.731,6620.226,1486,1020.36568,5388.936035,24,0.001016733,0,0
16491,6.76,12130.68,1486,462.7155766,5417.134766,23,0.000557265,0,0
16958,6.766,6543.376,1486,727.5048407,5423.040527,22,0.001034023,0,0
16496,6.907,6671.773,1486,1581.665433,5560.382324,21,0.001035257,0,0
16920,7.127,1119.729,1486,2057.123787,5833.995606,20,0.006364933,0,0
16940,7.28,6780.729,1486,1491.875193,5922.773926,19,0.001073631,0,0
16966,7.401,6816.257,1486,1686.112867,6040.941895,18,0.001085787,0,0
16972,7.8,6953.16,1486,2062.642806,6496.287598,17,0.001121792,0.001121792,7.8
16919,7.897,6981.414,1486,1898.124346,6590.259277,16,0.001131146,0.001131146,7.897
16494,7.999,6991.075,1486,1000.948312,6622.392578,15,0.001144173,0.001144173,7.999
16964,8.047,7005.054,1486,1703.293085,6668.887207,14,0.001148742,0.001148742,8.047
16493,8.831,12922.849,1486,1400.666189,7431.180176,13,0.000683363,0.000683363,8.831
16936,9.227,13074.043,1486,1068.37072,7815.583008,12,0.00070575,0.00070575,9.227
16979,9.504,13213.342,1486,961.7533838,8169.742676,11,0.000719273,0.000719273,9.504
16499,9.803,13294.297,1486,1199.028043,8375.567383,10,0.000737384,0.000737384,9.803
16917,10.636,6781.167,1486,2011.939051,9280.210938,9,0.001568462,0.001568462,10.636
16961,10.683,13630.836,1486,532.7711212,9231.197266,8,0.000783738,0.000783738,10.683
16976,10.943,7881.51,1486,2097.342729,9584.016602,7,0.00138844,0.00138844,10.943
16963,11.699,14019.655,1486,740.9526034,10219.74805,6,0.000834471,0.000834471,11.699
16495,12.262,8237.191,1486,1302.449925,10767.02246,5,0.001488614,0.001488614,12.262
16975,13.978,8778.019,1486,1720.174847,12565.83984,4,0.001592387,0.001592387,13.978
16939,17.075,16138.986,1486,1011.646986,15608.0293,3,0.001057997,0.001057997,17.075
16941,18.473,16610.337,1486,1115.204659,16806.41211,2,0.001112139,0.001112139,18.473
16937,24.552,11830.426,1486,1462.999405,22718.26563,1,0.002075327,0.002075327,24.552
10270,9.935,17756.456,1524,763.7225431,14361.65039,1,0.000559515,0.000559515,9.935
11120,5.282,6477.588,1563,0,7698.507813,1,0.000815427,0.000815427,5.282
17105,3.083,605.533,1587,1703.013332,3154.941406,25,0.005091382,0,0
16397,4.449,5640.85,1587,1701.472168,3338.947754,24,0.000788711,0,0
16425,4.998,5748.559,1587,991.8942005,3900.131592,23,0.000869435,0,0
16414,5.52,851.142,1587,1599.657702,4434.608398,22,0.006485404,0,0
17119,5.799,906.068,1587,1468.056994,4720.78418,21,0.006400182,0,0
17107,5.809,908.02,1587,1931.294437,4730.952637,20,0.006397436,0,0
17117,6.118,11517.453,1587,978.8004331,5047.106445,19,0.000531194,0,0
16418,7.214,6075.768,1587,882.2591297,5604.952148,18,0.00118734,0,0
17106,8.513,1439.278,1587,1438.998557,7498.904785,17,0.005914771,0,0
16416,9.354,1604.589,1587,1976.598629,8360.207031,16,0.00582953,0,0
16420,10.869,1902.215,1587,1103.41032,9910.893555,15,0.005713865,0,0
16424,13.208,7161.73,1587,281.2021421,11263.01367,14,0.001844247,0,0
16423,19.987,3380.959,1587,215.6065644,17615.42383,13,0.005911636,0.005911636,19.987
16408,20.256,3747.072,1587,2015.405404,19522.94141,12,0.005405821,0.005405821,20.256
16421,22.025,3747.451,1587,197.3791227,19524.91602,11,0.005877328,0.005877328,22.025
17118,22.139,4117.157,1587,931.4559636,21451.15234,10,0.005377254,0.005377254,22.139
17125,29.019,12294.495,1587,1349.019745,25631.04492,9,0.002360325,0.002360325,29.019
16415,48.439,9289.441,1587,1640.50349,48399.71875,8,0.005214415,0.005214415,48.439
16417,49.949,9586.539,1587,1274.80843,49947.65625,7,0.005210327,0.005210327,49.949
16395,53.821,14400.163,1587,1586.806404,48976.59766,6,0.003737527,0.003737527,53.821
17121,77.367,14750.18,1587,1441.331223,76851.1875,5,0.005245156,0.005245156,77.367
16419,94.369,21437.949,1587,1239.425489,85644.77344,4,0.00440196,0.00440196,94.369
16409,119.262,23006.281,1587,1629.631708,119867.0078,3,0.005183889,0.005183889,119.262
16422,178.822,36562.64,1587,166.1285561,164447.2344,2,0.004890839,0.004890839,178.822
16410,189.443,36626.897,1587,1222.621776,190832.9531,1,0.005172237,0.005172237,189.443
12289,3.065,5733.657,1588,348.9510132,3822.489258,3,0.000534563,0,0
11503,4.916,6456.457,1588,434.2647002,7588.409668,2,0.000761408,0.000761408,4.916
12292,9.065,6463.43,1588,158.1860687,7624.743652,1,0.001402506,0.001402506,9.065
4592,7.48,11108.248,1593,635.9732773,5774.177246,1,0.000673374,0.000673374,7.48
15331,7.653,7328.344,1599,207.9381509,6171.713867,4,0.001044301,0,0
15338,7.902,1230.187,1599,928.4103011,6409.503418,3,0.006423414,0,0
15337,17.467,2983.227,1599,869.4895624,15543.16699,2,0.005855069,0.005855069,17.467
15334,43.266,7497.265,1599,467.0006399,39062.14844,1,0.005770904,0.005770904,43.266
10629,35.762,11716.244,1608,1668.355978,34992.88281,1,0.003052343,0.003052343,35.762
13879,25.322,4142.565,1622,452.1705662,21583.5332,1,0.006112638,0.006112638,25.322
12065,6.7,6020.706,1624,276.1061502,5318.068359,3,0.001112826,0,0
12068,21.375,20867.592,1624,320.5553769,20617.25977,2,0.001024316,0.001024316,21.375
12064,29.603,5570.769,1624,0,29024.74414,1,0.005313988,0.005313988,29.603
4605,9.149,1402.385,1641,189.4214156,7306.685547,1,0.006523886,0.006523886,9.149
3505,0.304,870.15,1681,137.1209995,4533.641113,1,0.000349365,0.000349365,0.304
12150,116.546,27953.886,1756,0,119594.0234,1,0.004169224,0.004169224,116.546
8286,3.933,5820.235,1767,541.3603447,4273.577148,5,0.000675746,0,0
8282,5.412,6262.57,1767,254.5477986,6578.225586,4,0.000864182,0,0
7596,6.14,11480.446,1767,724.3417137,7713.399902,3,0.000534822,0.000534822,6.14
8292,41.92,26898.374,1767,391.1762863,61992.74219,2,0.001558459,0.001558459,41.92
7598,81.131,38506.753,1767,0,122474.5625,1,0.002106929,0.002106929,81.131
9457,5.929,11537.27,1786,78.69705563,8009.464844,2,0.0005139,0,0
9458,6.442,11703.688,1786,34.39512331,8876.53125,1,0.000550425,0.000550425,6.442
9582,14.117,7523.662,1814,356.7217918,13148.74707,1,0.001876347,0.001876347,14.117
13404,4.7,5648.076,1827,460.7227755,3376.599121,7,0.000832142,0,0
13461,4.989,5711.702,1827,389.7316959,3708.101563,6,0.00087347,0,0
14624,6.083,6435.778,1827,618.6335855,4775.455078,5,0.000945185,0,0
14134,10.191,11698.074,1827,776.0791126,8847.282227,4,0.000871169,0.000871169,10.191
14136,12.598,2152.191,1827,740.815724,11213.31543,3,0.00585357,0.00585357,12.598
14135,15.038,7584.647,1827,938.5544676,13466.49121,2,0.00198269,0.00198269,15.038
13458,18.649,10047.383,1827,326.275033,16787.79297,1,0.001856105,0.001856105,18.649
18127,5.301,6138.616,1850,1370.965431,3787.08252,10,0.00086355,0,0
18517,5.541,6640.723,1850,428.4399305,4007.783691,9,0.000834397,0,0
18129,8.625,7058.568,1850,1186.26869,6846.878906,8,0.001221919,0,0
18133,10.427,7557.657,1850,345.0024436,8506.866211,7,0.00137966,0,0
18521,11.827,7945.054,1850,415.3870941,9795.363281,6,0.001488599,0,0
17595,24.976,11586.164,1850,1534.082035,21905.83984,5,0.002155675,0.002155675,24.976
18519,32.749,13739.417,1850,517.7984485,29067.64453,4,0.00238358,0.00238358,32.749
18134,33.767,14021.422,1850,673.3388573,30005.60156,3,0.002408244,0.002408244,33.767
18132,63.725,38930.623,1850,641.3956021,57625.15625,2,0.001636886,0.001636886,63.725
18136,75.065,59276.421,1850,125.9199615,66991.46094,1,0.001266355,0.001266355,75.065
18094,4.857,6560.579,1906,567.2306902,3812.016602,16,0.000740331,0,0
17549,4.91,742.223,1906,0,3867.11792,15,0.006615263,0,0
17081,6.245,1008.501,1906,511.3779442,5254.479004,14,0.006192359,0,0
17075,6.287,1007.824,1906,1174.512477,5250.948731,13,0.006238192,0,0
17078,6.351,1020.594,1906,682.3419976,5317.483887,12,0.006222847,0,0
18084,6.659,1090.947,1906,157.1159975,5684.039063,11,0.006103871,0,0
17100,8.414,6428.276,1906,695.6209332,7441.583496,10,0.001308905,0,0
17076,8.792,1502.932,1906,1032.600871,7830.553711,9,0.005849899,0,0
17547,9.365,18477.98,1906,299.1839897,8495.639648,8,0.000506819,0.000506819,9.365
17098,12.188,13223.918,1906,848.2061135,11328.04785,7,0.000921663,0.000921663,12.188
17545,14.032,2561.279,1906,94.37544342,13344.74316,6,0.005478513,0.005478513,14.032
17102,16.289,3011.26,1906,247.3536043,15689.22754,5,0.005409364,0.005409364,16.289
18087,16.815,3116.256,1906,30.64682482,16236.27637,4,0.005395898,0.005395898,16.815
18091,18.637,3479.521,1906,186.0748998,18128.95313,3,0.005356197,0.005356197,18.637
17079,22.01,4152.234,1906,573.7680156,21633.91016,2,0.005300761,0.005300761,22.01
17080,26.106,4969.209,1906,270.0921743,25890.50195,1,0.005253552,0.005253552,26.106
18172,8.634,8442.749,1916,45.38124197,6644.818359,2,0.001022653,0,0
18171,42.122,7366.355,1916,339.0465494,38380.08203,1,0.00571816,0.00571816,42.122
16981,4.609,6008.365,1930,1864.48659,3353.862061,19,0.000767097,0,0
18040,4.649,11020.108,1930,552.6575236,3392.920166,18,0.000421865,0,0
18042,4.672,6026.897,1930,826.2158361,3415.499512,17,0.000775192,0,0
18039,4.692,6032.938,1930,955.2130844,3435.590576,16,0.000777731,0,0
18036,4.786,6060.498,1930,1494.318962,3527.258789,15,0.000789704,0,0
18041,5.335,6222.424,1930,839.6549316,4065.82959,14,0.000857383,0,0
16983,5.631,6309.768,1930,1791.071635,4356.338379,13,0.000892426,0,0
17484,5.938,6400,1930,759.8592455,4656.453125,12,0.000927813,0,0
18038,7.065,11732.115,1930,1245.493134,5761.082031,11,0.000602193,0,0
16980,7.168,12305.903,1930,1908.740885,5862.628906,10,0.000582485,0.000582485,7.168
18044,7.58,11884.068,1930,177.6501407,6266.48291,9,0.000637829,0.000637829,7.58
18045,8.018,12013.182,1930,317.6227402,6695.921875,8,0.000667433,0.000667433,8.018
16978,9.028,7310.787,1930,2004.113997,7685.768066,7,0.001234888,0.001234888,9.028
17482,9.155,7348.349,1930,827.7818747,7810.700195,6,0.001245858,0.001245858,9.155
16974,9.265,7385.763,1930,2303.024137,7935.142578,5,0.00125444,0.00125444,9.265
17476,10.817,12838.019,1930,1050.099826,9439.361328,4,0.000842575,0.000842575,10.817
18043,11.656,8085.401,1930,674.1566645,10262.16504,3,0.001441611,0.001441611,11.656
16982,20.625,10728.998,1930,1780.489198,19054.87305,2,0.00192236,0.00192236,20.625
16984,37.297,15294.737,1930,1741.414343,34240.69922,1,0.002438551,0.002438551,37.297
12869,31.114,5601.392,1957,160.0073066,29184.29297,1,0.005554691,0.005554691,31.114
15462,12.571,11368.221,1980,419.8445831,10159.30176,2,0.001105802,0,0
15488,20.105,11913.22,1980,508.9360438,16886.87891,1,0.001687621,0.001687621,20.105
12295,4.821,6439.518,2008,359.4335918,3516.302734,2,0.000748659,0,0
12297,56.924,26627.979,2008,38.67098756,52830.52734,1,0.002137751,0.002137751,56.924
10275,34.11,15596.305,2012,63.04204785,29157.79297,1,0.002187056,0.002187056,34.11
17556,6.177,1001.088,2032,298.261216,5215.856445,7,0.006170287,0,0
17551,10.119,11791.805,2032,447.7462319,9335.639648,6,0.000858138,0,0
18099,15.439,2859.356,2032,503.8585481,14897.77539,5,0.005399468,0,0
18097,59.873,11539.29,2032,307.2678176,60121.85156,4,0.005188621,0.005188621,59.873
17554,70.761,34275.743,2032,0,71511.67188,3,0.002064463,0.002064463,70.761
17557,74.27,45778.566,2032,460.4386615,75182.60938,2,0.001622375,0.001622375,74.27
18117,134.641,26319.132,2032,555.8329571,137127.5781,1,0.005115708,0.005115708,134.641
11587,4.986,5645.136,2109,307.2789338,3361.276367,1,0.000883238,0.000883238,4.986
12019,29.524,4727.522,2148,442.5449863,24631.26953,1,0.006245132,0.006245132,29.524
7281,5.831,914.711,2165,71.24015655,4765.814453,3,0.006374691,0,0
7280,5.968,5941.836,2165,352.58023,4907.141113,2,0.001004403,0.001004403,5.968
7283,37.261,17111.136,2165,247.533667,37050.34375,1,0.002177588,0.002177588,37.261
18187,15.348,7509.299,2192,0,13073.91406,5,0.002043866,0,0
18186,17.63,7913.788,2192,223.7603214,15181.37793,4,0.002227757,0,0
18190,24.243,16058.87,2192,0,21289.36523,3,0.001509633,0.001509633,24.243
18188,49.206,27623.652,2192,192.2331827,44356.37891,2,0.0017813,0.0017813,49.206
18189,123.239,26297.384,2192,584.9114622,110963.3359,1,0.00468636,0.00468636,123.239
3560,5.83,817.519,2287,119.8549674,4259.424805,1,0.007131333,0.007131333,5.83
15170,9.498,6498.958,2294,312.343375,7809.851563,1,0.001461465,0.001461465,9.498
16951,6.367,11980.739,2310,772.2343476,5035.918457,2,0.000531436,0,0
16954,6.914,6673.819,2310,1134.550384,5567.187012,1,0.001035989,0.001035989,6.914
13130,48.34,14574.204,2313,310.3865992,49883.38672,1,0.003316819,0.003316819,48.34
7289,15.154,7738.305,2329,0,14267.07813,1,0.00195831,0.00195831,15.154
3075,0.398,1547.452,2333,846.7666872,8062.513184,2,0.000257197,0,0
2612,43.434,7458.098,2333,0,38858.07813,1,0.005823737,0.005823737,43.434
14757,6.082,11373.985,2347,665.9476323,4569.92627,5,0.000534729,0,0
15122,6.238,5905.049,2347,531.7957494,4715.476074,4,0.001056384,0,0
15456,9.454,6481.352,2347,512.4772841,7718.118652,3,0.001458646,0.001458646,9.454
15458,13.708,13379.456,2347,574.3483622,11240.20313,2,0.001024556,0.001024556,13.708
15460,108.174,59333.695,2347,0,95218.51563,1,0.001823146,0.001823146,108.174
12166,4.699,5686.869,2364,1552.846552,3578.714356,9,0.000826289,0,0
12173,4.939,733.824,2364,1005.799396,3823.36084,8,0.006730497,0,0
12176,5.205,6153.93,2364,432.1967442,4093.721191,7,0.000845801,0,0
12177,6.471,6517.719,2364,942.0405224,5384.313965,6,0.000992832,0,0
12175,6.533,6535.506,2364,157.7068673,5447.414063,5,0.000999617,0.000999617,6.533
12178,12.035,8116.184,2364,233.0672893,11055.08301,4,0.00148284,0.00148284,12.035
12172,22.449,9160.083,2364,832.1095712,21674.80664,3,0.002450742,0.002450742,22.449
12170,413.033,85154.788,2364,717.4265679,417621.375,2,0.004850379,0.004850379,413.033
12181,560.849,173308.503,2364,0,579358.9375,1,0.003236131,0.003236131,560.849
11523,3.95,1078.045,2365,187.1236268,5616.813477,3,0.00366404,0,0
11524,5.527,6650.134,2365,435.1981811,8597.507813,2,0.000831111,0.000831111,5.527
11154,6.109,6871.588,2365,583.649322,9751.322266,1,0.000889023,0.000889023,6.109
10820,5.787,5781.233,2371,157.7062213,4070.368164,1,0.001000998,0.001000998,5.787
5967,7.432,6197.621,2375,410.2859111,6239.827637,2,0.00119917,0,0
5968,8.31,1433.665,2375,432.8751509,7469.660156,1,0.005796333,0.005796333,8.31
12148,6.146,6318.518,2395,123.2159276,4385.442871,1,0.000972696,0.000972696,6.146
15388,5.316,814.074,2446,1517.096397,4241.477051,13,0.006530119,0,0
15391,5.688,903.014,2446,782.5028438,4704.871094,12,0.006298906,0,0
15386,8.217,6410.427,2446,711.3165169,7348.586426,11,0.001281818,0,0
14644,9.48,1543.739,2446,137.6910883,8043.166016,10,0.006140934,0,0
14646,10.884,6945.446,2446,298.5131172,10136.13379,9,0.00156707,0,0
15389,11.354,7039.766,2446,530.394731,10627.55957,8,0.001612838,0,0
15396,13.411,7410.702,2446,1680.283646,12560.20703,7,0.00180968,0.00180968,13.411
15390,14.661,7703.281,2446,549.4762364,14084.59668,6,0.001903215,0.001903215,14.661
14036,17.14,10746.105,2446,809.6937773,15231.13379,5,0.001594997,0.001594997,17.14
15393,17.548,3225.958,2446,1269.101863,16807.8418,4,0.005439624,0.005439624,17.548
15346,26.296,10037.971,2446,316.3347104,26248.76953,3,0.002619653,0.002619653,26.296
15392,32.165,11215.864,2446,473.2773426,32385.81055,2,0.002867813,0.002867813,32.165
14645,176.317,64353.507,2446,0,180781.8906,1,0.00273982,0.00273982,176.317
12022,9.601,1562.965,2474,22.3632887,8143.338379,2,0.006142812,0,0
12729,20.721,10684.987,2474,33.39310833,18908.48828,1,0.001939263,0.001939263,20.721
7893,8.486,6473.636,2479,1238.638557,7677.917969,1,0.001310855,0.001310855,8.486
10816,17.256,10069.743,2526,227.8350324,26414.30273,1,0.001713649,0.001713649,17.256
10303,5.182,11384.447,2532,460.9491398,7213.227539,3,0.000455182,0,0
10284,6.437,6819.469,2532,452.8423507,9479.772461,2,0.000943915,0.000943915,6.437
10301,8.367,2488.983,2532,233.0231025,12968.06738,1,0.003361614,0.003361614,8.367
13875,13.241,8364.994,2569,410.3449823,11192.10156,1,0.001582906,0.001582906,13.241
8613,6.091,6269.212,2606,356.0374345,4717.759766,3,0.000971573,0,0
8614,64.888,25875.572,2606,129.5099138,60312.19141,2,0.002507693,0.002507693,64.888
8616,203.411,81370.683,2606,589.0934424,191753.375,1,0.002499807,0.002499807,203.411
17155,6.874,11520.741,2636,701.3008923,5343.506836,1,0.000596663,0.000596663,6.874
10287,2.846,5618.851,2653,1499.743024,3224.32666,9,0.000506509,0,0
10289,2.879,5630.934,2653,1535.372792,3287.284424,8,0.000511283,0,0
10056,3.535,5816.791,2653,1410.407258,4255.635254,7,0.000607723,0,0
10055,3.611,5843.146,2653,1525.023275,4392.949707,6,0.000617989,0,0
10286,10.855,8607.962,2653,1379.864466,18798.15234,5,0.001261042,0.001261042,10.855
10291,14.625,15016.021,2653,1090.753351,26134.40234,4,0.00097396,0.00097396,14.625
10290,16.096,10565.64,2653,556.4193106,28998.02148,3,0.001523429,0.001523429,16.096
10057,74.444,29848.587,2653,1218.312483,129465.7656,2,0.002494054,0.002494054,74.444
9390,137.798,51520.917,2653,2067.427596,242382.6406,1,0.002674603,0.002674603,137.798
13139,6.266,5842.004,2655,181.3107705,4386.998047,6,0.001072577,0,0
13138,11.271,2026.471,2655,411.9358248,10558.29102,5,0.005561886,0,0
14473,17.536,3285.903,2655,432.2314021,17120.16602,4,0.005336737,0,0
13209,23.263,4437.289,2655,560.1765485,23119.10352,3,0.005242615,0.005242615,23.263
14096,33.283,14475.855,2655,1057.370144,33616.875,2,0.002299208,0.002299208,33.283
13208,37.924,20846.459,2655,1015.443139,38479.27734,1,0.001819206,0.001819206,37.924
15455,13.619,7142.071,2678,1040.028174,11160.58887,1,0.00190687,0.00190687,13.619
16967,4.298,11189.523,2694,1830.530665,3024.294678,6,0.000384109,0,0
16960,4.342,11206.374,2694,1552.271707,3067.139893,5,0.000387458,0,0
15836,6.103,6359.941,2694,0,4778.494629,4,0.0009596,0,0
16952,11.78,8096.117,2694,843.4853998,10297.80566,3,0.001455018,0.001455018,11.78
16950,23.472,4158.859,2694,65.38543025,21668.43164,2,0.005643856,0.005643856,23.472
15835,34.747,14287.942,2694,533.3429497,32635.52344,1,0.002431911,0.002431911,34.747
6496,4.995,766.536,2772,555.1820491,3993.794434,2,0.006516328,0,0
7290,19.832,3576.93,2772,538.5675648,18636.47266,1,0.005544419,0.005544419,19.832
14068,5.937,5790.426,2810,979.0364875,4118.269043,2,0.001025313,0,0
14072,38.491,20497.757,2810,571.257066,34915.94922,1,0.001877815,0.001877815,38.491
16055,4.567,5583.794,2833,1425.311146,3041.673828,3,0.000817903,0,0
16461,5.818,799.943,2833,1444.041058,4167.849609,2,0.007273018,0.007273018,5.818
16059,36.204,6053.937,2833,1190.672489,31542.14063,1,0.005980241,0.005980241,36.204
5955,4.277,5620.348,2863,319.3863615,3232.130371,8,0.000760985,0,0
5957,10.013,6772.14,2863,247.4068069,9233.179688,7,0.001478558,0,0
5942,13.293,18510.418,2863,934.7399401,12453.68066,6,0.000718136,0,0
5953,15.714,2868.347,2863,494.1964644,14944.62012,5,0.005478417,0,0
5961,28.021,10389.225,2863,0,28078.86523,4,0.002697121,0.002697121,28.021
5951,28.606,22953.616,2863,700.5897183,28216.52539,3,0.001246252,0.001246252,28.606
5959,51.075,14783.951,2863,401.1763975,50976.20703,2,0.00345476,0.00345476,51.075
5958,74.65,14524.805,2863,121.6025017,75676.9375,1,0.005139484,0.005139484,74.65
12695,203.594,67667.279,2911,492.9606076,191803.625,1,0.003008751,0.003008751,203.594
16487,4.304,5581.441,2937,524.7579133,3029.414795,6,0.000771127,0,0
16488,4.426,10896,2937,614.2050942,3148.321533,5,0.000406204,0,0
16914,4.776,22199.847,2937,1685.792247,3524.728027,4,0.000215137,0,0
16490,5.037,6125.172,2937,1014.267878,3742.366943,3,0.000822344,0.000822344,5.037
15806,9.964,6654.495,2937,420.6752548,8620.226563,2,0.001497334,0.001497334,9.964
15808,77.264,29797.001,2937,0,73587.00781,1,0.002593013,0.002593013,77.264
15503,51.094,8938.744,2938,0,46572.52344,1,0.005716016,0.005716016,51.094
15387,4.477,648.671,2945,1476.464443,3379.697998,8,0.006901804,0,0
15383,5.248,5800.697,2945,1029.659281,4171.780762,7,0.000904719,0,0
14035,7.546,1183.642,2945,54.63017242,6166.993652,6,0.006375238,0,0
15379,9.196,7930.566,2945,788.0511656,7768.017578,5,0.001159564,0,0
15385,9.818,1702.102,2945,1347.426521,8868.269531,4,0.005768162,0.005768162,9.818
15382,14.724,8736.896,2945,591.8568181,13130.52539,3,0.001685267,0.001685267,14.724
15384,43.153,13279.769,2945,657.4187172,43139.13672,2,0.003249529,0.003249529,43.153
15380,123.102,49238.974,2945,91.55250173,117263.7422,1,0.002500093,0.002500093,123.102
10815,10.059,12795.49,2947,293.5579264,14565.02539,1,0.000786136,0.000786136,10.059
15495,17.142,25912.007,3005,0,15030.94824,1,0.000661547,0.000661547,17.142
13445,19.764,10190.508,3169,888.1025237,18238.15625,2,0.001939452,0,0
12734,38.541,23844.602,3169,0,36697.72656,1,0.001616341,0.001616341,38.541
6674,5.012,5748.466,3170,548.214433,3899.646973,2,0.000871885,0,0
6672,16.308,7959.967,3170,52.41886131,15421.98145,1,0.002048752,0.002048752,16.308
13059,5.338,731.93,3209,240.7502901,3813.493652,4,0.007293047,0,0
15163,5.414,10725.059,3209,329.4389856,3777.692871,3,0.000504799,0,0
15165,14.178,12228.983,3209,293.6225764,11613.41699,2,0.001159377,0.001159377,14.178
15164,18.984,3138.68,3209,35.72245031,16353.10645,1,0.006048403,0.006048403,18.984
5965,43.78,13428.519,3221,0,43914.15234,1,0.003260225,0.003260225,43.78
14767,6.433,5872.984,3243,96.38668721,4548.408203,2,0.001095355,0,0
14769,108.479,24031.807,3243,481.169246,99159.25781,1,0.004513976,0.004513976,108.479
15961,5.431,5757.437,3247,930.813722,3946.386963,10,0.000943302,0,0
15963,6.53,5953.655,3247,1227.172315,4968.720215,9,0.001096805,0,0
15959,10.661,6691.086,3247,1068.944018,8810.874023,8,0.001593314,0,0
15955,25.959,9422.611,3247,456.0722021,23042.62891,7,0.002754969,0,0
15960,51.784,14036.221,3247,490.3396558,47080.39453,6,0.003689312,0,0
15956,57.888,15127.013,3247,863.0541821,52763.625,5,0.003826796,0.003826796,57.888
15964,60.451,15585.214,3247,886.3800658,55150.9375,4,0.00387874,0.00387874,60.451
15965,62.372,27119.455,3247,1440.014445,56939.97656,3,0.002299899,0.002299899,62.372
15957,137.257,28901.189,3247,0,124529.6484,2,0.004749182,0.004749182,137.257
15445,203.179,65612.38,3247,377.9948865,184968.9531,1,0.003096656,0.003096656,203.179
9566,10.349,15206.927,3260,157.3306472,15043.47656,1,0.000680545,0.000680545,10.349
10964,29.865,10653.013,3271,684.0497978,29453.25,1,0.002803432,0.002803432,29.865
14841,5.503,715.49,3316,1095.073154,3727.835938,4,0.007691233,0,0
14840,7.216,5999.632,3316,1107.523578,5208.26709,3,0.00120274,0,0
14838,19.082,12968.466,3316,557.9470146,15466.25879,2,0.001471415,0.001471415,19.082
