f1,f2,prob,repl,algorithm
2293.9730000000004,441270.39299999987,maple_whole,2,EA_bcrseeds
2299.1980000000003,446696.48299999983,maple_whole,2,EA_bcrseeds
2304.5730000000003,447524.04099999985,maple_whole,2,EA_bcrseeds
2326.7830000000004,451165.9849999998,maple_whole,2,EA_bcrseeds
2328.722,451424.00499999983,maple_whole,2,EA_bcrseeds
2334.097,452251.56299999985,maple_whole,2,EA_bcrseeds
2334.3150000000005,455176.51399999985,maple_whole,2,EA_bcrseeds
2339.6900000000005,456004.07199999987,maple_whole,2,EA_bcrseeds
2349.6890000000003,458530.7939999999,maple_whole,2,EA_bcrseeds
2372.480000000001,473407.2879999999,maple_whole,2,EA_bcrseeds
2377.1040000000007,473986.7229999999,maple_whole,2,EA_bcrseeds
2382.4790000000007,474814.2809999999,maple_whole,2,EA_bcrseeds
2391.714000000001,476433.8569999999,maple_whole,2,EA_bcrseeds
2394.674,487696.36699999974,maple_whole,2,EA_bcrseeds
2396.636000000001,488272.2489999998,maple_whole,2,EA_bcrseeds
2400.1240000000007,489102.48899999977,maple_whole,2,EA_bcrseeds
2402.551000000001,489571.44099999976,maple_whole,2,EA_bcrseeds
2409.0650000000005,490869.3419999997,maple_whole,2,EA_bcrseeds
2414.4030000000007,491601.2719999997,maple_whole,2,EA_bcrseeds
2423.0270000000005,492433.59599999967,maple_whole,2,EA_bcrseeds
2423.970000000001,492756.03399999975,maple_whole,2,EA_bcrseeds
2427.458000000001,493586.27399999974,maple_whole,2,EA_bcrseeds
2436.8670000000006,500496.1199999997,maple_whole,2,EA_bcrseeds
2457.1730000000002,503624.6099999998,maple_whole,2,EA_bcrseeds
2462.1220000000003,504320.6229999998,maple_whole,2,EA_bcrseeds
2466.3180000000007,506616.7389999997,maple_whole,2,EA_bcrseeds
2468.451000000001,507057.6519999997,maple_whole,2,EA_bcrseeds
2470.090000000001,507278.30199999973,maple_whole,2,EA_bcrseeds
2475.798000000001,508160.47799999977,maple_whole,2,EA_bcrseeds
2480.359000000001,508839.5429999998,maple_whole,2,EA_bcrseeds
2515.429000000001,509318.7859999999,maple_whole,2,EA_bcrseeds
2518.918,521578.5809999998,maple_whole,2,EA_bcrseeds
2531.56,523808.3739999998,maple_whole,2,EA_bcrseeds
2532.884000000001,524712.0329999999,maple_whole,2,EA_bcrseeds
2572.9270000000006,531144.5619999998,maple_whole,2,EA_bcrseeds
2576.4150000000004,531974.8019999998,maple_whole,2,EA_bcrseeds
2578.8920000000007,532045.4069999998,maple_whole,2,EA_bcrseeds
2583.6950000000006,533026.8279999999,maple_whole,2,EA_bcrseeds
2587.1830000000004,533857.0679999999,maple_whole,2,EA_bcrseeds
2594.0130000000004,534989.0609999999,maple_whole,2,EA_bcrseeds
2594.427000000001,548358.201,maple_whole,2,EA_bcrseeds
2604.519000000001,549569.225,maple_whole,2,EA_bcrseeds
2629.0060000000003,549578.9199999999,maple_whole,2,EA_bcrseeds
2645.8230000000003,557913.6469999999,maple_whole,2,EA_bcrseeds
2648.7490000000003,558618.9769999997,maple_whole,2,EA_bcrseeds
2654.7490000000003,559436.2689999999,maple_whole,2,EA_bcrseeds
2666.1590000000006,562041.3969999996,maple_whole,2,EA_bcrseeds
2672.159,562858.6889999998,maple_whole,2,EA_bcrseeds
2691.9020000000005,571898.7459999998,maple_whole,2,EA_bcrseeds
2725.205000000001,572290.6579999998,maple_whole,2,EA_bcrseeds
2727.205000000001,572441.6780000001,maple_whole,2,EA_bcrseeds
2728.989000000001,572653.711,maple_whole,2,EA_bcrseeds
2733.242000000001,573430.26,maple_whole,2,EA_bcrseeds
2741.776000000001,574754.353,maple_whole,2,EA_bcrseeds
2851.7710000000006,579161.2469999997,maple_whole,2,EA_bcrseeds
2860.3040000000005,580586.9809999998,maple_whole,2,EA_bcrseeds
2943.815000000002,583099.3140000005,maple_whole,2,EA_bcrseeds
2976.605000000002,589085.0500000005,maple_whole,2,EA_bcrseeds
2981.027000000002,593719.3590000006,maple_whole,2,EA_bcrseeds
2985.840000000002,594434.8460000006,maple_whole,2,EA_bcrseeds
2991.8610000000003,604235.8329999999,maple_whole,2,EA_bcrseeds
3005.862,606898.0519999998,maple_whole,2,EA_bcrseeds
3011.693,607812.7629999998,maple_whole,2,EA_bcrseeds
3029.966,616418.9929999998,maple_whole,2,EA_bcrseeds
3035.096,617193.5549999998,maple_whole,2,EA_bcrseeds
3053.1960000000013,622007.3600000007,maple_whole,2,EA_bcrseeds
3078.1750000000015,626797.3720000007,maple_whole,2,EA_bcrseeds
3098.6560000000018,630198.1550000007,maple_whole,2,EA_bcrseeds
3099.820000000002,630447.3900000007,maple_whole,2,EA_bcrseeds
3104.7400000000016,631081.2640000007,maple_whole,2,EA_bcrseeds
3113.258000000001,641278.6410000006,maple_whole,2,EA_bcrseeds
3121.0430000000015,643659.3100000006,maple_whole,2,EA_bcrseeds
3129.5470000000014,645028.5890000006,maple_whole,2,EA_bcrseeds
3135.8700000000017,647172.2100000005,maple_whole,2,EA_bcrseeds
3141.0760000000014,648335.1770000006,maple_whole,2,EA_bcrseeds
3147.261000000002,649698.4120000005,maple_whole,2,EA_bcrseeds
3151.9470000000015,649886.5460000006,maple_whole,2,EA_bcrseeds
3156.708000000002,651605.3320000006,maple_whole,2,EA_bcrseeds
3168.2170000000015,652342.736,maple_whole,2,EA_bcrseeds
3185.499000000002,658209.4680000006,maple_whole,2,EA_bcrseeds
3190.724000000002,658997.3180000006,maple_whole,2,EA_bcrseeds
3193.081,664681.4249999998,maple_whole,2,EA_bcrseeds
3225.1970000000015,664866.6780000007,maple_whole,2,EA_bcrseeds
3229.8670000000016,666802.3040000005,maple_whole,2,EA_bcrseeds
3237.180000000001,671833.137,maple_whole,2,EA_bcrseeds
3254.8270000000016,675803.6350000004,maple_whole,2,EA_bcrseeds
3260.7310000000016,676007.6299999999,maple_whole,2,EA_bcrseeds
3266.2340000000013,676816.9709999999,maple_whole,2,EA_bcrseeds
3271.4650000000015,677888.85,maple_whole,2,EA_bcrseeds
3276.8520000000017,679551.0860000005,maple_whole,2,EA_bcrseeds
3287.498000000002,683753.1270000004,maple_whole,2,EA_bcrseeds
3310.655000000001,689168.318,maple_whole,2,EA_bcrseeds
3325.035000000001,691642.5819999999,maple_whole,2,EA_bcrseeds
3336.6030000000014,698405.89,maple_whole,2,EA_bcrseeds
3366.5930000000003,698765.6610000004,maple_whole,2,EA_bcrseeds
3371.5420000000004,700369.6940000005,maple_whole,2,EA_bcrseeds
3422.9480000000017,703366.8190000004,maple_whole,2,EA_bcrseeds
3455.068000000002,705789.8920000007,maple_whole,2,EA_bcrseeds
3460.0170000000016,706485.9050000006,maple_whole,2,EA_bcrseeds
3465.2420000000016,707273.7550000006,maple_whole,2,EA_bcrseeds
